Ensembl	symbol	WikiPathways
ENSG00000165410	CFL2	G13 Signaling Pathway:WP524
ENSG00000126934	MAP2K2	IL-7 Signaling Pathway:WP205
ENSG00000102882	MAPK3	IL-7 Signaling Pathway:WP205
ENSG00000100030	MAPK1	IL-7 Signaling Pathway:WP205
ENSG00000115415	STAT1	IL-7 Signaling Pathway:WP205
ENSG00000102882	MAPK3	IL-3 Signaling Pathway:WP286
ENSG00000100030	MAPK1	IL-3 Signaling Pathway:WP286
ENSG00000070831	CDC42	Metastatic brain tumor:WP2249
ENSG00000115415	STAT1	Endochondral Ossification:WP474
ENSG00000111144	LTA4H	Eicosanoid Synthesis:WP167
ENSG00000126934	MAP2K2	Serotonin Receptor 2 and ELK-SRF/GATA4 signaling:WP732
ENSG00000102882	MAPK3	Serotonin Receptor 2 and ELK-SRF/GATA4 signaling:WP732
ENSG00000118137	APOA1	PPAR Alpha Pathway:WP2878
ENSG00000185651	UBE2L3	Parkinsons Disease Pathway:WP2371
ENSG00000122729	ACO1	Iron metabolism in placenta:WP2007
ENSG00000091513	TF	Iron metabolism in placenta:WP2007
ENSG00000065534	MYLK	Endothelin Pathways:WP2197
ENSG00000100030	MAPK1	Endothelin Pathways:WP2197
ENSG00000130203	APOE	Alzheimers Disease:WP2059
ENSG00000014216	CAPN1	Alzheimers Disease:WP2059
ENSG00000178372	CALML5	Alzheimers Disease:WP2059
ENSG00000142192	APP	Alzheimers Disease:WP2059
ENSG00000159593	NAE1	Alzheimers Disease:WP2059
ENSG00000111640	GAPDH	Alzheimers Disease:WP2059
ENSG00000102882	MAPK3	Alzheimers Disease:WP2059
ENSG00000187446	CHP1	Alzheimers Disease:WP2059
ENSG00000100030	MAPK1	Alzheimers Disease:WP2059
ENSG00000145349	CAMK2D	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000148834	GSTO1	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000147509	RGS20	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000184009	ACTG1	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000058404	CAMK2B	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000168243	GNG4	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000159251	ACTC1	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000137486	ARRB1	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000078295	ADCY2	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000160211	G6PD	Sulfation Biotransformation Reaction:WP692
ENSG00000145349	CAMK2D	Physiological and Pathological Hypertrophy  of the Heart:WP1528
ENSG00000067560	RHOA	Physiological and Pathological Hypertrophy  of the Heart:WP1528
ENSG00000100030	MAPK1	Physiological and Pathological Hypertrophy  of the Heart:WP1528
ENSG00000102882	MAPK3	PDGF Pathway:WP2526
ENSG00000100030	MAPK1	PDGF Pathway:WP2526
ENSG00000136810	TXN	BCL-XL prevents the binding of truncated BID to BAX. This is prevented by BAD. BAD can displace tBID from BCL-XL.   :WP231
ENSG00000113558	SKP1	BCL-XL prevents the binding of truncated BID to BAX. This is prevented by BAD. BAD can displace tBID from BCL-XL.   :WP231
ENSG00000101266	CSNK2A1	BCL-XL prevents the binding of truncated BID to BAX. This is prevented by BAD. BAD can displace tBID from BCL-XL.   :WP231
ENSG00000102882	MAPK3	BCL-XL prevents the binding of truncated BID to BAX. This is prevented by BAD. BAD can displace tBID from BCL-XL.   :WP231
ENSG00000080824	HSP90AA1	BCL-XL prevents the binding of truncated BID to BAX. This is prevented by BAD. BAD can displace tBID from BCL-XL.   :WP231
ENSG00000100030	MAPK1	BCL-XL prevents the binding of truncated BID to BAX. This is prevented by BAD. BAD can displace tBID from BCL-XL.   :WP231
ENSG00000100030	MAPK1	Senescence and Autophagy in Cancer:WP615
ENSG00000097033	SH3GLB1	Senescence and Autophagy in Cancer:WP615
ENSG00000102882	MAPK3	IL-4 Signaling Pathway:WP395
ENSG00000100030	MAPK1	IL-4 Signaling Pathway:WP395
ENSG00000115415	STAT1	IL-4 Signaling Pathway:WP395
ENSG00000085563	ABCB1	Drug Induction of Bile Acid Pathway:WP2289
ENSG00000091513	TF	Differentiation Pathway:WP2848
ENSG00000113578	FGF1	Differentiation Pathway:WP2848
ENSG00000162734	PEA15	Apoptosis Modulation and Signaling:WP1772
ENSG00000100030	MAPK1	Angiogenesis:WP1539
ENSG00000126934	MAP2K2	EPO Receptor Signaling:WP581
ENSG00000102882	MAPK3	EPO Receptor Signaling:WP581
ENSG00000100030	MAPK1	EPO Receptor Signaling:WP581
ENSG00000115415	STAT1	EPO Receptor Signaling:WP581
ENSG00000070831	CDC42	Integrin-mediated Cell Adhesion:WP185
ENSG00000014216	CAPN1	Integrin-mediated Cell Adhesion:WP185
ENSG00000126934	MAP2K2	Integrin-mediated Cell Adhesion:WP185
ENSG00000180370	PAK2	Integrin-mediated Cell Adhesion:WP185
ENSG00000105855	ITGB8	Integrin-mediated Cell Adhesion:WP185
ENSG00000100030	MAPK1	Integrin-mediated Cell Adhesion:WP185
ENSG00000167193	CRK	Integrin-mediated Cell Adhesion:WP185
ENSG00000118680	MYL12B	TSH signaling pathway:WP2032
ENSG00000102882	MAPK3	TSH signaling pathway:WP2032
ENSG00000100030	MAPK1	TSH signaling pathway:WP2032
ENSG00000078295	ADCY2	TSH signaling pathway:WP2032
ENSG00000115415	STAT1	TSH signaling pathway:WP2032
ENSG00000100823	APEX1	TSH signaling pathway:WP2032
ENSG00000166394	CYB5R2	Oxidation by Cytochrome P450:WP43
ENSG00000126934	MAP2K2	TSLP Signaling Pathway:WP2203
ENSG00000102882	MAPK3	TSLP Signaling Pathway:WP2203
ENSG00000100030	MAPK1	TSLP Signaling Pathway:WP2203
ENSG00000115415	STAT1	TSLP Signaling Pathway:WP2203
ENSG00000136810	TXN	Selenium Micronutrient Network:WP15
ENSG00000198431	TXNRD1	Selenium Micronutrient Network:WP15
ENSG00000126432	PRDX5	Selenium Micronutrient Network:WP15
ENSG00000142168	SOD1	Selenium Micronutrient Network:WP15
ENSG00000160200	CBS	Selenium Micronutrient Network:WP15
ENSG00000206172	HBA1	Selenium Micronutrient Network:WP15
ENSG00000118137	APOA1	Selenium Micronutrient Network:WP15
ENSG00000196136	SERPINA3	Selenium Micronutrient Network:WP15
ENSG00000126934	MAP2K2	Signaling of Hepatocyte Growth Factor Receptor:WP313
ENSG00000102882	MAPK3	Signaling of Hepatocyte Growth Factor Receptor:WP313
ENSG00000100030	MAPK1	Signaling of Hepatocyte Growth Factor Receptor:WP313
ENSG00000167193	CRK	Signaling of Hepatocyte Growth Factor Receptor:WP313
ENSG00000160752	FDPS	SREBP signalling:WP1982
ENSG00000067064	IDI1	SREBP signalling:WP1982
ENSG00000157020	SEC13	SREBP signalling:WP1982
ENSG00000168036	CTNNB1	Gastric cancer network 2:WP2363
ENSG00000163344	PMVK	Cholesterol Biosynthesis:WP197
ENSG00000160752	FDPS	Cholesterol Biosynthesis:WP197
ENSG00000067064	IDI1	Cholesterol Biosynthesis:WP197
ENSG00000126934	MAP2K2	Interleukin-11 Signaling Pathway:WP2332
ENSG00000102882	MAPK3	Interleukin-11 Signaling Pathway:WP2332
ENSG00000100030	MAPK1	Interleukin-11 Signaling Pathway:WP2332
ENSG00000115415	STAT1	Interleukin-11 Signaling Pathway:WP2332
ENSG00000134871	COL4A2	miRNA targets in ECM and membrane receptors:WP2911
ENSG00000187498	COL4A1	miRNA targets in ECM and membrane receptors:WP2911
ENSG00000168036	CTNNB1	Ectoderm Differentiation:WP2858
ENSG00000173801	JUP	Ectoderm Differentiation:WP2858
ENSG00000198947	DMD	Ectoderm Differentiation:WP2858
ENSG00000124570	SERPINB6	Ectoderm Differentiation:WP2858
ENSG00000137575	SDCBP	Ectoderm Differentiation:WP2858
ENSG00000066032	CTNNA2	Ectoderm Differentiation:WP2858
ENSG00000126934	MAP2K2	Bladder Cancer:WP2828
ENSG00000100030	MAPK1	Bladder Cancer:WP2828
ENSG00000136750	GAD2	Biogenic Amine Synthesis:WP550
ENSG00000115415	STAT1	Type II interferon signaling (IFNG):WP619
ENSG00000168959	GRM5	GPCRs, Class C Metabotropic glutamate, pheromone:WP501
ENSG00000167193	CRK	Interferon type I signaling pathways:WP585
ENSG00000115415	STAT1	Interferon type I signaling pathways:WP585
ENSG00000114115	RBP1	Retinoblastoma (RB) in Cancer:WP2446
ENSG00000070831	CDC42	Integrated Breast Cancer Pathway:WP1984
ENSG00000133731	IMPA1	Integrated Breast Cancer Pathway:WP1984
ENSG00000100030	MAPK1	Integrated Breast Cancer Pathway:WP1984
ENSG00000018625	ATP1A2	Synaptic Vesicle Pathway:WP2267
ENSG00000001084	GCLC	Transcriptional activation by NRF2:WP3
ENSG00000070831	CDC42	TOR Signaling:WP1471
ENSG00000136238	RAC1	TOR Signaling:WP1471
ENSG00000145349	CAMK2D	SRF and miRs in Smooth Muscle Differentiation and Proliferation:WP1991
ENSG00000159377	PSMB4	Proteasome Degradation:WP183
ENSG00000101843	PSMD10	Proteasome Degradation:WP183
ENSG00000126067	PSMB2	Proteasome Degradation:WP183
ENSG00000101182	PSMA7	Proteasome Degradation:WP183
ENSG00000163636	PSMD6	Proteasome Degradation:WP183
ENSG00000100902	PSMA6	Proteasome Degradation:WP183
ENSG00000041357	PSMA4	Proteasome Degradation:WP183
ENSG00000197170	PSMD12	Proteasome Degradation:WP183
ENSG00000136930	PSMB7	Proteasome Degradation:WP183
ENSG00000165916	PSMC3	Proteasome Degradation:WP183
ENSG00000129084	PSMA1	Proteasome Degradation:WP183
ENSG00000142507	PSMB6	Proteasome Degradation:WP183
ENSG00000013275	PSMC4	Proteasome Degradation:WP183
ENSG00000106588	PSMA2	Proteasome Degradation:WP183
ENSG00000185627	PSMD13	Proteasome Degradation:WP183
ENSG00000143106	PSMA5	Proteasome Degradation:WP183
ENSG00000197043	ANXA6	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000145349	CAMK2D	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000129244	ATP1B2	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000147509	RGS20	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000058404	CAMK2B	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000168243	GNG4	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000137486	ARRB1	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000078295	ADCY2	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000168036	CTNNB1	Hair Follicle Development: Induction (Part 1 of 3):WP2804
ENSG00000168036	CTNNB1	Corticotropin-releasing hormone:WP2355
ENSG00000173801	JUP	Corticotropin-releasing hormone:WP2355
ENSG00000102882	MAPK3	Corticotropin-releasing hormone:WP2355
ENSG00000067560	RHOA	Corticotropin-releasing hormone:WP2355
ENSG00000080824	HSP90AA1	Corticotropin-releasing hormone:WP2355
ENSG00000137486	ARRB1	Corticotropin-releasing hormone:WP2355
ENSG00000100030	MAPK1	Corticotropin-releasing hormone:WP2355
ENSG00000085563	ABCB1	Nuclear Receptors in Lipid Metabolism and Toxicity:WP299
ENSG00000206172	HBA1	Effects of Nitric Oxide:WP1995
ENSG00000070831	CDC42	AGE/RAGE pathway:WP2324
ENSG00000142168	SOD1	AGE/RAGE pathway:WP2324
ENSG00000102882	MAPK3	AGE/RAGE pathway:WP2324
ENSG00000067560	RHOA	AGE/RAGE pathway:WP2324
ENSG00000100030	MAPK1	AGE/RAGE pathway:WP2324
ENSG00000115415	STAT1	AGE/RAGE pathway:WP2324
ENSG00000142168	SOD1	Dopamine metabolism:WP2436
ENSG00000145349	CAMK2D	Cardiac Hypertrophic Response:WP2795
ENSG00000126934	MAP2K2	Cardiac Hypertrophic Response:WP2795
ENSG00000102882	MAPK3	Cardiac Hypertrophic Response:WP2795
ENSG00000100030	MAPK1	Cardiac Hypertrophic Response:WP2795
ENSG00000168036	CTNNB1	SIDS Susceptibility Pathways:WP706
ENSG00000091513	TF	SIDS Susceptibility Pathways:WP706
ENSG00000111640	GAPDH	SIDS Susceptibility Pathways:WP706
ENSG00000123560	PLP1	SIDS Susceptibility Pathways:WP706
ENSG00000022355	GABRA1	SIDS Susceptibility Pathways:WP706
ENSG00000101400	SNTA1	SIDS Susceptibility Pathways:WP706
ENSG00000067064	IDI1	Diurnally Regulated Genes with Circadian Orthologs:WP410
ENSG00000041357	PSMA4	Diurnally Regulated Genes with Circadian Orthologs:WP410
ENSG00000061676	NCKAP1	Diurnally Regulated Genes with Circadian Orthologs:WP410
ENSG00000086061	DNAJA1	Diurnally Regulated Genes with Circadian Orthologs:WP410
ENSG00000136238	RAC1	NOD pathway:WP1433
ENSG00000080824	HSP90AA1	NOD pathway:WP1433
ENSG00000126934	MAP2K2	Oncostatin M Signaling Pathway:WP2374
ENSG00000102882	MAPK3	Oncostatin M Signaling Pathway:WP2374
ENSG00000100030	MAPK1	Oncostatin M Signaling Pathway:WP2374
ENSG00000115415	STAT1	Oncostatin M Signaling Pathway:WP2374
ENSG00000127603	MACF1	Mesodermal Commitment Pathway:WP2857
ENSG00000168036	CTNNB1	Wnt Signaling Pathway Netpath:WP363
ENSG00000067560	RHOA	Wnt Signaling Pathway Netpath:WP363
ENSG00000100030	MAPK1	Wnt Signaling Pathway Netpath:WP363
ENSG00000168036	CTNNB1	DNA Damage Response (only ATM dependent):WP710
ENSG00000070831	CDC42	DNA Damage Response (only ATM dependent):WP710
ENSG00000136238	RAC1	DNA Damage Response (only ATM dependent):WP710
ENSG00000067560	RHOA	DNA Damage Response (only ATM dependent):WP710
ENSG00000100030	MAPK1	DNA Damage Response (only ATM dependent):WP710
ENSG00000085563	ABCB1	Farnesoid X Receptor  Pathway:WP2879
ENSG00000100994	PYGB	Glycogen Metabolism:WP500
ENSG00000162688	AGL	Glycogen Metabolism:WP500
ENSG00000134001	EIF2S1	Translation Factors:WP107
ENSG00000070756	PABPC1	Translation Factors:WP107
ENSG00000120705	ETF1	Translation Factors:WP107
ENSG00000106263	EIF3B	Translation Factors:WP107
ENSG00000100664	EIF5	Translation Factors:WP107
ENSG00000168906	MAT2A	Methylation Pathways:WP704
ENSG00000157103	SLC6A1	Monoamine Transport:WP727
