Ensembl	symbol	WikiPathways
ENSG00000140740	UQCRC2	Electron Transport Chain:WP111
ENSG00000128609	NDUFA5	Electron Transport Chain:WP111
ENSG00000151729	SLC25A4	Electron Transport Chain:WP111
ENSG00000182732	RGS6	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000114450	GNB4	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000152661	GJA1	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000187091	PLCD1	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000172380	GNG12	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000143933	CALM2	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000148660	CAMK2G	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000087460	GNAS	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000104687	GSR	Sulfation Biotransformation Reaction:WP692
ENSG00000168610	STAT3	Physiological and Pathological Hypertrophy  of the Heart:WP1528
ENSG00000136888	ATP6V1G1	Osteoclast Signaling:WP12
ENSG00000113721	PDGFRB	PDGF Pathway:WP2526
ENSG00000135821	GLUL	BCL-XL prevents the binding of truncated BID to BAX. This is prevented by BAD. BAD can displace tBID from BCL-XL.   :WP231
ENSG00000184047	DIABLO	BCL-XL prevents the binding of truncated BID to BAX. This is prevented by BAD. BAD can displace tBID from BCL-XL.   :WP231
ENSG00000026508	CD44	Senescence and Autophagy in Cancer:WP615
ENSG00000034713	GABARAPL2	Senescence and Autophagy in Cancer:WP615
ENSG00000198793	MTOR	Senescence and Autophagy in Cancer:WP615
ENSG00000185896	LAMP1	Senescence and Autophagy in Cancer:WP615
ENSG00000005893	LAMP2	Senescence and Autophagy in Cancer:WP615
ENSG00000108821	COL1A1	Senescence and Autophagy in Cancer:WP615
ENSG00000113140	SPARC	Senescence and Autophagy in Cancer:WP615
ENSG00000125257	ABCC4	Drug Induction of Bile Acid Pathway:WP2289
ENSG00000130707	ASS1	Urea cycle and metabolism of amino groups:WP497
ENSG00000171766	GATM	Urea cycle and metabolism of amino groups:WP497
ENSG00000166333	ILK	Eukaryotic Transcription Initiation:WP405
ENSG00000023228	NDUFS1	Oxidative phosphorylation:WP623
ENSG00000147684	NDUFB9	Oxidative phosphorylation:WP623
ENSG00000130414	NDUFA10	Oxidative phosphorylation:WP623
ENSG00000158864	NDUFS2	Oxidative phosphorylation:WP623
ENSG00000168653	NDUFS5	Oxidative phosphorylation:WP623
ENSG00000178127	NDUFV2	Oxidative phosphorylation:WP623
ENSG00000140990	NDUFB10	Oxidative phosphorylation:WP623
ENSG00000119421	NDUFA8	Oxidative phosphorylation:WP623
ENSG00000213619	NDUFS3	Oxidative phosphorylation:WP623
ENSG00000145494	NDUFS6	Oxidative phosphorylation:WP623
ENSG00000167792	NDUFV1	Oxidative phosphorylation:WP623
ENSG00000131495	NDUFA2	Oxidative phosphorylation:WP623
ENSG00000139180	NDUFA9	Oxidative phosphorylation:WP623
ENSG00000128609	NDUFA5	Oxidative phosphorylation:WP623
ENSG00000156709	AIFM1	Apoptosis Modulation and Signaling:WP1772
ENSG00000168610	STAT3	EPO Receptor Signaling:WP581
ENSG00000091409	ITGA6	EPO Receptor Signaling:WP581
ENSG00000137076	TLN1	Integrin-mediated Cell Adhesion:WP185
ENSG00000082781	ITGB5	Integrin-mediated Cell Adhesion:WP185
ENSG00000140678	ITGAX	Integrin-mediated Cell Adhesion:WP185
ENSG00000138448	ITGAV	Integrin-mediated Cell Adhesion:WP185
ENSG00000105974	CAV1	Integrin-mediated Cell Adhesion:WP185
ENSG00000166333	ILK	Integrin-mediated Cell Adhesion:WP185
ENSG00000127314	RAP1B	Integrin-mediated Cell Adhesion:WP185
ENSG00000005884	ITGA3	Integrin-mediated Cell Adhesion:WP185
ENSG00000150093	ITGB1	Integrin-mediated Cell Adhesion:WP185
ENSG00000091409	ITGA6	Integrin-mediated Cell Adhesion:WP185
ENSG00000126247	CAPNS1	Integrin-mediated Cell Adhesion:WP185
ENSG00000161638	ITGA5	Integrin-mediated Cell Adhesion:WP185
ENSG00000135424	ITGA7	Integrin-mediated Cell Adhesion:WP185
ENSG00000164171	ITGA2	Integrin-mediated Cell Adhesion:WP185
ENSG00000149260	CAPN5	Integrin-mediated Cell Adhesion:WP185
ENSG00000160255	ITGB2	Integrin-mediated Cell Adhesion:WP185
ENSG00000035403	VCL	Integrin-mediated Cell Adhesion:WP185
ENSG00000169896	ITGAM	Integrin-mediated Cell Adhesion:WP185
ENSG00000162909	CAPN2	Integrin-mediated Cell Adhesion:WP185
ENSG00000132470	ITGB4	Integrin-mediated Cell Adhesion:WP185
ENSG00000168610	STAT3	TSH signaling pathway:WP2032
ENSG00000114353	GNAI2	TSH signaling pathway:WP2032
ENSG00000065135	GNAI3	TSH signaling pathway:WP2032
ENSG00000198793	MTOR	TSH signaling pathway:WP2032
ENSG00000127314	RAP1B	TSH signaling pathway:WP2032
ENSG00000087460	GNAS	TSH signaling pathway:WP2032
ENSG00000171903	CYP4F11	Oxidation by Cytochrome P450:WP43
ENSG00000159348	CYB5R1	Oxidation by Cytochrome P450:WP43
ENSG00000168610	STAT3	TSLP Signaling Pathway:WP2203
ENSG00000198793	MTOR	TSLP Signaling Pathway:WP2203
ENSG00000117450	PRDX1	Selenium Micronutrient Network:WP15
ENSG00000167468	GPX4	Selenium Micronutrient Network:WP15
ENSG00000165672	PRDX3	Selenium Micronutrient Network:WP15
ENSG00000090339	ICAM1	Selenium Micronutrient Network:WP15
ENSG00000121691	CAT	Selenium Micronutrient Network:WP15
ENSG00000100031	GGT1	Selenium Micronutrient Network:WP15
ENSG00000104687	GSR	Selenium Micronutrient Network:WP15
ENSG00000168610	STAT3	Signaling of Hepatocyte Growth Factor Receptor:WP313
ENSG00000127314	RAP1B	Signaling of Hepatocyte Growth Factor Receptor:WP313
ENSG00000150093	ITGB1	Signaling of Hepatocyte Growth Factor Receptor:WP313
ENSG00000162551	ALPL	NOTCH1 regulation of human endothelial cell calcification:WP3413
ENSG00000198793	MTOR	SREBP signalling:WP1982
ENSG00000155368	DBI	SREBP signalling:WP1982
ENSG00000014641	MDH1	SREBP signalling:WP1982
ENSG00000154930	ACSS1	SREBP signalling:WP1982
ENSG00000116161	CACYBP	Gastric cancer network 2:WP2363
ENSG00000168610	STAT3	Interleukin-11 Signaling Pathway:WP2332
ENSG00000164171	ITGA2	Interleukin-11 Signaling Pathway:WP2332
ENSG00000090339	ICAM1	Interleukin-11 Signaling Pathway:WP2332
ENSG00000082781	ITGB5	miRNA targets in ECM and membrane receptors:WP2911
ENSG00000142173	COL6A2	miRNA targets in ECM and membrane receptors:WP2911
ENSG00000163359	COL6A3	miRNA targets in ECM and membrane receptors:WP2911
ENSG00000142156	COL6A1	miRNA targets in ECM and membrane receptors:WP2911
ENSG00000112769	LAMA4	miRNA targets in ECM and membrane receptors:WP2911
ENSG00000079739	PGM1	Ectoderm Differentiation:WP2858
ENSG00000143126	CELSR2	Ectoderm Differentiation:WP2858
ENSG00000125257	ABCC4	Ectoderm Differentiation:WP2858
ENSG00000131725	WDR44	Ectoderm Differentiation:WP2858
ENSG00000076356	PLXNA2	Ectoderm Differentiation:WP2858
ENSG00000169862	CTNND2	Ectoderm Differentiation:WP2858
ENSG00000138796	HADH	Tryptophan metabolism:WP465
ENSG00000075239	ACAT1	Tryptophan metabolism:WP465
ENSG00000072506	HSD17B10	Tryptophan metabolism:WP465
ENSG00000069535	MAOB	Tryptophan metabolism:WP465
ENSG00000127884	ECHS1	Tryptophan metabolism:WP465
ENSG00000121691	CAT	Tryptophan metabolism:WP465
ENSG00000143149	ALDH9A1	Tryptophan metabolism:WP465
ENSG00000105953	OGDH	Tryptophan metabolism:WP465
ENSG00000117228	GBP1	Type II interferon signaling (IFNG):WP619
ENSG00000090339	ICAM1	Type II interferon signaling (IFNG):WP619
ENSG00000165168	CYBB	Type II interferon signaling (IFNG):WP619
ENSG00000138796	HADH	Fatty Acid Beta Oxidation:WP143
ENSG00000138029	HADHB	Fatty Acid Beta Oxidation:WP143
ENSG00000075239	ACAT1	Fatty Acid Beta Oxidation:WP143
ENSG00000084754	HADHA	Fatty Acid Beta Oxidation:WP143
ENSG00000095321	CRAT	Fatty Acid Beta Oxidation:WP143
ENSG00000117054	ACADM	Fatty Acid Beta Oxidation:WP143
ENSG00000072778	ACADVL	Fatty Acid Beta Oxidation:WP143
ENSG00000091140	DLD	Fatty Acid Beta Oxidation:WP143
ENSG00000115159	GPD2	Fatty Acid Beta Oxidation:WP143
ENSG00000127884	ECHS1	Fatty Acid Beta Oxidation:WP143
ENSG00000111669	TPI1	Fatty Acid Beta Oxidation:WP143
ENSG00000104325	DECR1	Fatty Acid Beta Oxidation:WP143
ENSG00000178537	SLC25A20	Fatty Acid Beta Oxidation:WP143
ENSG00000168610	STAT3	Interferon type I signaling pathways:WP585
ENSG00000063046	EIF4B	Interferon type I signaling pathways:WP585
ENSG00000198793	MTOR	Interferon type I signaling pathways:WP585
ENSG00000030582	GRN	Integrated Breast Cancer Pathway:WP1984
ENSG00000198793	MTOR	Integrated Breast Cancer Pathway:WP1984
ENSG00000135046	ANXA1	Integrated Breast Cancer Pathway:WP1984
ENSG00000203879	GDI1	Integrated Breast Cancer Pathway:WP1984
ENSG00000173402	DAG1	Integrated Breast Cancer Pathway:WP1984
ENSG00000079215	SLC1A3	Synaptic Vesicle Pathway:WP2267
ENSG00000151729	SLC25A4	Synaptic Vesicle Pathway:WP2267
ENSG00000181019	NQO1	Transcriptional activation by NRF2:WP3
ENSG00000151012	SLC7A11	Transcriptional activation by NRF2:WP3
ENSG00000138029	HADHB	SIDS Susceptibility Pathways:WP706
ENSG00000148053	NTRK2	SIDS Susceptibility Pathways:WP706
ENSG00000149925	ALDOA	SIDS Susceptibility Pathways:WP706
ENSG00000105409	ATP1A3	SIDS Susceptibility Pathways:WP706
ENSG00000189221	MAOA	SIDS Susceptibility Pathways:WP706
ENSG00000171368	TPPP	SIDS Susceptibility Pathways:WP706
ENSG00000152661	GJA1	SIDS Susceptibility Pathways:WP706
ENSG00000084754	HADHA	SIDS Susceptibility Pathways:WP706
ENSG00000117298	ECE1	SIDS Susceptibility Pathways:WP706
ENSG00000117054	ACADM	SIDS Susceptibility Pathways:WP706
ENSG00000079215	SLC1A3	SIDS Susceptibility Pathways:WP706
ENSG00000144381	HSPD1	SIDS Susceptibility Pathways:WP706
ENSG00000078018	MAP2	SIDS Susceptibility Pathways:WP706
ENSG00000151729	SLC25A4	SIDS Susceptibility Pathways:WP706
ENSG00000138448	ITGAV	MFAP5-mediated ovarian cancer cell motility and invasiveness:WP3301
ENSG00000198793	MTOR	SREBF and miR33 in cholesterol and lipid homeostasis:WP2011
ENSG00000110801	PSMD9	Proteasome Degradation:WP183
ENSG00000206503	HLA-A	Proteasome Degradation:WP183
ENSG00000095261	PSMD5	Proteasome Degradation:WP183
ENSG00000100911	PSME2	Proteasome Degradation:WP183
ENSG00000182732	RGS6	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000114450	GNB4	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000114353	GNAI2	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000143153	ATP1B1	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000152661	GJA1	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000065135	GNAI3	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000172380	GNG12	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000143933	CALM2	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000148660	CAMK2G	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000069849	ATP1B3	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000088832	FKBP1A	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000087460	GNAS	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000138796	HADH	Mitochondrial LC-Fatty Acid Beta-Oxidation:WP368
ENSG00000084754	HADHA	Mitochondrial LC-Fatty Acid Beta-Oxidation:WP368
ENSG00000117054	ACADM	Mitochondrial LC-Fatty Acid Beta-Oxidation:WP368
ENSG00000072778	ACADVL	Mitochondrial LC-Fatty Acid Beta-Oxidation:WP368
ENSG00000116171	SCP2	Mitochondrial LC-Fatty Acid Beta-Oxidation:WP368
ENSG00000178537	SLC25A20	Mitochondrial LC-Fatty Acid Beta-Oxidation:WP368
ENSG00000130702	LAMA5	Alpha 6 Beta 4 signaling pathway:WP244
ENSG00000198793	MTOR	Alpha 6 Beta 4 signaling pathway:WP244
ENSG00000091409	ITGA6	Alpha 6 Beta 4 signaling pathway:WP244
ENSG00000132470	ITGB4	Alpha 6 Beta 4 signaling pathway:WP244
ENSG00000114353	GNAI2	Corticotropin-releasing hormone:WP2355
ENSG00000152661	GJA1	Corticotropin-releasing hormone:WP2355
ENSG00000117298	ECE1	Corticotropin-releasing hormone:WP2355
ENSG00000127314	RAP1B	Corticotropin-releasing hormone:WP2355
ENSG00000087460	GNAS	Corticotropin-releasing hormone:WP2355
ENSG00000168610	STAT3	Notch Signaling Pathway:WP61
ENSG00000022267	FHL1	Notch Signaling Pathway:WP61
ENSG00000186868	MAPT	Notch Signaling Pathway:WP61
ENSG00000162736	NCSTN	Notch Signaling Pathway:WP61
ENSG00000181019	NQO1	Dopamine metabolism:WP2436
ENSG00000189221	MAOA	Dopamine metabolism:WP2436
ENSG00000069535	MAOB	Dopamine metabolism:WP2436
ENSG00000198793	MTOR	Cardiac Hypertrophic Response:WP2795
ENSG00000181019	NQO1	Aryl Hydrocarbon Receptor Pathway:WP2873
ENSG00000138119	MYOF	Aryl Hydrocarbon Receptor Pathway:WP2873
ENSG00000103257	SLC7A5	Aryl Hydrocarbon Receptor Pathway:WP2873
ENSG00000168610	STAT3	Oncostatin M Signaling Pathway:WP2374
ENSG00000198793	MTOR	Oncostatin M Signaling Pathway:WP2374
ENSG00000131828	PDHA1	Acetylcholine Synthesis:WP528
ENSG00000152661	GJA1	Wnt Signaling Pathway Netpath:WP363
ENSG00000198793	MTOR	Wnt Signaling Pathway Netpath:WP363
ENSG00000163399	ATP1A1	Preimplantation Embryo:WP3527
ENSG00000184047	DIABLO	Apoptosis:WP254
ENSG00000172115	CYCS	Apoptosis:WP254
ENSG00000172115	CYCS	DNA Damage Response:WP707
ENSG00000121691	CAT	DNA Damage Response (only ATM dependent):WP710
ENSG00000116171	SCP2	DNA Damage Response (only ATM dependent):WP710
ENSG00000068976	PYGM	Glycogen Metabolism:WP500
ENSG00000079739	PGM1	Glycogen Metabolism:WP500
ENSG00000163754	GYG1	Glycogen Metabolism:WP500
ENSG00000143933	CALM2	Glycogen Metabolism:WP500
ENSG00000084623	EIF3I	Translation Factors:WP107
ENSG00000063046	EIF4B	Translation Factors:WP107
ENSG00000167658	EEF2	Translation Factors:WP107
ENSG00000175390	EIF3F	Translation Factors:WP107
ENSG00000107581	EIF3A	Translation Factors:WP107
ENSG00000184110	EIF3C	Translation Factors:WP107
ENSG00000038274	MAT2B	Methylation Pathways:WP704
ENSG00000150540	HNMT	Methylation Pathways:WP704
