Ensembl	symbol	KEGG
ENSG00000164885	CDK5	Alzheimer's disease:KEGG-hsa05010
ENSG00000169032	MAP2K1	Acute myeloid leukemia:KEGG-hsa05221
ENSG00000174775	HRAS	Acute myeloid leukemia:KEGG-hsa05221
ENSG00000177885	GRB2	Acute myeloid leukemia:KEGG-hsa05221
ENSG00000276293	PIP4K2B	Phosphatidylinositol signaling system:KEGG-hsa04070
ENSG00000126583	PRKCG	Phosphatidylinositol signaling system:KEGG-hsa04070
ENSG00000166908	PIP4K2C	Phosphatidylinositol signaling system:KEGG-hsa04070
ENSG00000241973	PI4KA	Phosphatidylinositol signaling system:KEGG-hsa04070
ENSG00000159082	SYNJ1	Phosphatidylinositol signaling system:KEGG-hsa04070
ENSG00000186111	PIP5K1C	Phosphatidylinositol signaling system:KEGG-hsa04070
ENSG00000182621	PLCB1	Phosphatidylinositol signaling system:KEGG-hsa04070
ENSG00000166501	PRKCB	Phosphatidylinositol signaling system:KEGG-hsa04070
ENSG00000102879	CORO1A	Tuberculosis:KEGG-hsa05152
ENSG00000125730	C3	Tuberculosis:KEGG-hsa05152
ENSG00000107758	PPP3CB	Tuberculosis:KEGG-hsa05152
ENSG00000111540	RAB5B	Tuberculosis:KEGG-hsa05152
ENSG00000221823	PPP3R1	Tuberculosis:KEGG-hsa05152
ENSG00000138814	PPP3CA	Tuberculosis:KEGG-hsa05152
ENSG00000109339	MAPK10	Tuberculosis:KEGG-hsa05152
ENSG00000196914	ARHGEF12	Tuberculosis:KEGG-hsa05152
ENSG00000091483	FH	Pathways in cancer:KEGG-hsa05200
ENSG00000126583	PRKCG	Pathways in cancer:KEGG-hsa05200
ENSG00000144118	RALB	Pathways in cancer:KEGG-hsa05200
ENSG00000196569	LAMA2	Pathways in cancer:KEGG-hsa05200
ENSG00000169032	MAP2K1	Pathways in cancer:KEGG-hsa05200
ENSG00000099942	CRKL	Pathways in cancer:KEGG-hsa05200
ENSG00000135862	LAMC1	Pathways in cancer:KEGG-hsa05200
ENSG00000108094	CUL2	Pathways in cancer:KEGG-hsa05200
ENSG00000174775	HRAS	Pathways in cancer:KEGG-hsa05200
ENSG00000108091	CCDC6	Pathways in cancer:KEGG-hsa05200
ENSG00000159692	CTBP1	Pathways in cancer:KEGG-hsa05200
ENSG00000177885	GRB2	Pathways in cancer:KEGG-hsa05200
ENSG00000172037	LAMB2	Pathways in cancer:KEGG-hsa05200
ENSG00000157500	APPL1	Pathways in cancer:KEGG-hsa05200
ENSG00000084207	GSTP1	Pathways in cancer:KEGG-hsa05200
ENSG00000109339	MAPK10	Pathways in cancer:KEGG-hsa05200
ENSG00000096384	HSP90AB1	Pathways in cancer:KEGG-hsa05200
ENSG00000166501	PRKCB	Pathways in cancer:KEGG-hsa05200
ENSG00000166501	PRKCB	Carbohydrate digestion and absorption:KEGG-hsa04973
ENSG00000087470	DNM1L	Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
ENSG00000175416	CLTB	Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
ENSG00000126583	PRKCG	Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
ENSG00000183020	AP2A2	Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
ENSG00000196961	AP2A1	Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
ENSG00000106976	DNM1	Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
ENSG00000183023	SLC8A1	Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
ENSG00000197959	DNM3	Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
ENSG00000161203	AP2M1	Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
ENSG00000006125	AP2B1	Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
ENSG00000142875	PRKACB	Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
ENSG00000070961	ATP2B1	Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
ENSG00000182621	PLCB1	Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
ENSG00000166501	PRKCB	Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
ENSG00000084207	GSTP1	Metabolism of xenobiotics by cytochrome P450:KEGG-hsa00980
ENSG00000123416	TUBA1B	Pathogenic Escherichia coli infection:KEGG-hsa05130
ENSG00000137267	TUBB2A	Pathogenic Escherichia coli infection:KEGG-hsa05130
ENSG00000258947	TUBB3	Pathogenic Escherichia coli infection:KEGG-hsa05130
ENSG00000134308	YWHAQ	Pathogenic Escherichia coli infection:KEGG-hsa05130
ENSG00000164924	YWHAZ	Pathogenic Escherichia coli infection:KEGG-hsa05130
ENSG00000104833	TUBB4A	Pathogenic Escherichia coli infection:KEGG-hsa05130
ENSG00000196230	TUBB	Pathogenic Escherichia coli infection:KEGG-hsa05130
ENSG00000116584	ARHGEF2	Pathogenic Escherichia coli infection:KEGG-hsa05130
ENSG00000127824	TUBA4A	Pathogenic Escherichia coli infection:KEGG-hsa05130
ENSG00000010810	FYN	Pathogenic Escherichia coli infection:KEGG-hsa05130
ENSG00000188229	TUBB4B	Pathogenic Escherichia coli infection:KEGG-hsa05130
ENSG00000134318	ROCK2	Pathogenic Escherichia coli infection:KEGG-hsa05130
ENSG00000071051	NCK2	Pathogenic Escherichia coli infection:KEGG-hsa05130
ENSG00000100938	GMPR2	Purine metabolism:KEGG-hsa00230
ENSG00000115252	PDE1A	Purine metabolism:KEGG-hsa00230
ENSG00000164742	ADCY1	Purine metabolism:KEGG-hsa00230
ENSG00000119125	GDA	Purine metabolism:KEGG-hsa00230
ENSG00000186642	PDE2A	Purine metabolism:KEGG-hsa00230
ENSG00000165609	NUDT5	Purine metabolism:KEGG-hsa00230
ENSG00000163655	GMPS	Purine metabolism:KEGG-hsa00230
ENSG00000169299	PGM2	Purine metabolism:KEGG-hsa00230
ENSG00000165704	HPRT1	Purine metabolism:KEGG-hsa00230
ENSG00000167434	CA4	Nitrogen metabolism:KEGG-hsa00910
ENSG00000148672	GLUD1	Nitrogen metabolism:KEGG-hsa00910
ENSG00000154277	UCHL1	Parkinson's disease:KEGG-hsa05012
ENSG00000130985	UBA1	Parkinson's disease:KEGG-hsa05012
ENSG00000116288	PARK7	Parkinson's disease:KEGG-hsa05012
ENSG00000145335	SNCA	Parkinson's disease:KEGG-hsa05012
ENSG00000092199	HNRNPC	Spliceosome:KEGG-hsa03040
ENSG00000126803	HSPA2	Spliceosome:KEGG-hsa03040
ENSG00000204388	HSPA1B	Spliceosome:KEGG-hsa03040
ENSG00000169032	MAP2K1	Chronic myeloid leukemia:KEGG-hsa05220
ENSG00000099942	CRKL	Chronic myeloid leukemia:KEGG-hsa05220
ENSG00000174775	HRAS	Chronic myeloid leukemia:KEGG-hsa05220
ENSG00000159692	CTBP1	Chronic myeloid leukemia:KEGG-hsa05220
ENSG00000177885	GRB2	Chronic myeloid leukemia:KEGG-hsa05220
ENSG00000179295	PTPN11	Chronic myeloid leukemia:KEGG-hsa05220
ENSG00000169032	MAP2K1	Dorso-ventral axis formation:KEGG-hsa04320
ENSG00000177885	GRB2	Dorso-ventral axis formation:KEGG-hsa04320
ENSG00000126583	PRKCG	Pancreatic secretion:KEGG-hsa04972
ENSG00000041353	RAB27B	Pancreatic secretion:KEGG-hsa04972
ENSG00000067842	ATP2B3	Pancreatic secretion:KEGG-hsa04972
ENSG00000164742	ADCY1	Pancreatic secretion:KEGG-hsa04972
ENSG00000080493	SLC4A4	Pancreatic secretion:KEGG-hsa04972
ENSG00000064651	SLC12A2	Pancreatic secretion:KEGG-hsa04972
ENSG00000157087	ATP2B2	Pancreatic secretion:KEGG-hsa04972
ENSG00000058668	ATP2B4	Pancreatic secretion:KEGG-hsa04972
ENSG00000070961	ATP2B1	Pancreatic secretion:KEGG-hsa04972
ENSG00000182621	PLCB1	Pancreatic secretion:KEGG-hsa04972
ENSG00000166501	PRKCB	Pancreatic secretion:KEGG-hsa04972
ENSG00000090020	SLC9A1	Pancreatic secretion:KEGG-hsa04972
ENSG00000122756	CNTFR	Cytokine-cytokine receptor interaction:KEGG-hsa04060
ENSG00000126803	HSPA2	Measles:KEGG-hsa05162
ENSG00000010810	FYN	Measles:KEGG-hsa05162
ENSG00000204388	HSPA1B	Measles:KEGG-hsa05162
ENSG00000169032	MAP2K1	Progesterone-mediated oocyte maturation:KEGG-hsa04914
ENSG00000164742	ADCY1	Progesterone-mediated oocyte maturation:KEGG-hsa04914
ENSG00000127955	GNAI1	Progesterone-mediated oocyte maturation:KEGG-hsa04914
ENSG00000142875	PRKACB	Progesterone-mediated oocyte maturation:KEGG-hsa04914
ENSG00000109339	MAPK10	Progesterone-mediated oocyte maturation:KEGG-hsa04914
ENSG00000096384	HSP90AB1	Progesterone-mediated oocyte maturation:KEGG-hsa04914
ENSG00000055130	CUL1	Circadian rhythm - mammal:KEGG-hsa04710
ENSG00000103485	QPRT	Nicotinate and nicotinamide metabolism:KEGG-hsa00760
ENSG00000126583	PRKCG	Glutamatergic synapse:KEGG-hsa04724
ENSG00000087258	GNAO1	Glutamatergic synapse:KEGG-hsa04724
ENSG00000172354	GNB2	Glutamatergic synapse:KEGG-hsa04724
ENSG00000164742	ADCY1	Glutamatergic synapse:KEGG-hsa04724
ENSG00000127955	GNAI1	Glutamatergic synapse:KEGG-hsa04724
ENSG00000107758	PPP3CB	Glutamatergic synapse:KEGG-hsa04724
ENSG00000078369	GNB1	Glutamatergic synapse:KEGG-hsa04724
ENSG00000142875	PRKACB	Glutamatergic synapse:KEGG-hsa04724
ENSG00000221823	PPP3R1	Glutamatergic synapse:KEGG-hsa04724
ENSG00000186469	GNG2	Glutamatergic synapse:KEGG-hsa04724
ENSG00000176533	GNG7	Glutamatergic synapse:KEGG-hsa04724
ENSG00000138814	PPP3CA	Glutamatergic synapse:KEGG-hsa04724
ENSG00000152413	HOMER1	Glutamatergic synapse:KEGG-hsa04724
ENSG00000198822	GRM3	Glutamatergic synapse:KEGG-hsa04724
ENSG00000182621	PLCB1	Glutamatergic synapse:KEGG-hsa04724
ENSG00000132535	DLG4	Glutamatergic synapse:KEGG-hsa04724
ENSG00000069966	GNB5	Glutamatergic synapse:KEGG-hsa04724
ENSG00000166501	PRKCB	Glutamatergic synapse:KEGG-hsa04724
ENSG00000164082	GRM2	Glutamatergic synapse:KEGG-hsa04724
ENSG00000111275	ALDH2	Valine, leucine and isoleucine degradation:KEGG-hsa00280
ENSG00000120437	ACAT2	Valine, leucine and isoleucine degradation:KEGG-hsa00280
ENSG00000164904	ALDH7A1	Valine, leucine and isoleucine degradation:KEGG-hsa00280
ENSG00000126583	PRKCG	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000169032	MAP2K1	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000174775	HRAS	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000107758	PPP3CB	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000177885	GRB2	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000221823	PPP3R1	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000179295	PTPN11	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000010810	FYN	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000138814	PPP3CA	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000149269	PAK1	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000166501	PRKCB	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000126583	PRKCG	Wnt signaling pathway:KEGG-hsa04310
ENSG00000055130	CUL1	Wnt signaling pathway:KEGG-hsa04310
ENSG00000104695	PPP2CB	Wnt signaling pathway:KEGG-hsa04310
ENSG00000112640	PPP2R5D	Wnt signaling pathway:KEGG-hsa04310
ENSG00000154001	PPP2R5E	Wnt signaling pathway:KEGG-hsa04310
ENSG00000107758	PPP3CB	Wnt signaling pathway:KEGG-hsa04310
ENSG00000159692	CTBP1	Wnt signaling pathway:KEGG-hsa04310
ENSG00000142875	PRKACB	Wnt signaling pathway:KEGG-hsa04310
ENSG00000221823	PPP3R1	Wnt signaling pathway:KEGG-hsa04310
ENSG00000138814	PPP3CA	Wnt signaling pathway:KEGG-hsa04310
ENSG00000105568	PPP2R1A	Wnt signaling pathway:KEGG-hsa04310
ENSG00000182621	PLCB1	Wnt signaling pathway:KEGG-hsa04310
ENSG00000109339	MAPK10	Wnt signaling pathway:KEGG-hsa04310
ENSG00000166501	PRKCB	Wnt signaling pathway:KEGG-hsa04310
ENSG00000134318	ROCK2	Wnt signaling pathway:KEGG-hsa04310
ENSG00000149313	AASDHPPT	Pantothenate and CoA biosynthesis:KEGG-hsa00770
ENSG00000138777	PPA2	Oxidative phosphorylation:KEGG-hsa00190
ENSG00000107902	LHPP	Oxidative phosphorylation:KEGG-hsa00190
ENSG00000148672	GLUD1	D-Glutamine and D-glutamate metabolism:KEGG-hsa00471
ENSG00000120437	ACAT2	Terpenoid backbone biosynthesis:KEGG-hsa00900
ENSG00000111275	ALDH2	Ascorbate and aldarate metabolism:KEGG-hsa00053
ENSG00000164904	ALDH7A1	Ascorbate and aldarate metabolism:KEGG-hsa00053
ENSG00000120437	ACAT2	Glyoxylate and dicarboxylate metabolism:KEGG-hsa00630
ENSG00000146701	MDH2	Glyoxylate and dicarboxylate metabolism:KEGG-hsa00630
ENSG00000137106	GRHPR	Glyoxylate and dicarboxylate metabolism:KEGG-hsa00630
ENSG00000125730	C3	Complement and coagulation cascades:KEGG-hsa04610
ENSG00000175899	A2M	Complement and coagulation cascades:KEGG-hsa04610
ENSG00000175416	CLTB	Lysosome:KEGG-hsa04142
ENSG00000197746	PSAP	Lysosome:KEGG-hsa04142
ENSG00000065000	AP3D1	Lysosome:KEGG-hsa04142
ENSG00000103723	AP3B2	Lysosome:KEGG-hsa04142
ENSG00000100280	AP1B1	Lysosome:KEGG-hsa04142
ENSG00000166747	AP1G1	Lysosome:KEGG-hsa04142
ENSG00000070718	AP3M2	Lysosome:KEGG-hsa04142
ENSG00000164733	CTSB	Lysosome:KEGG-hsa04142
ENSG00000276293	PIP4K2B	Inositol phosphate metabolism:KEGG-hsa00562
ENSG00000166908	PIP4K2C	Inositol phosphate metabolism:KEGG-hsa00562
ENSG00000241973	PI4KA	Inositol phosphate metabolism:KEGG-hsa00562
ENSG00000159082	SYNJ1	Inositol phosphate metabolism:KEGG-hsa00562
ENSG00000186111	PIP5K1C	Inositol phosphate metabolism:KEGG-hsa00562
ENSG00000182621	PLCB1	Inositol phosphate metabolism:KEGG-hsa00562
ENSG00000111275	ALDH2	Tryptophan metabolism:KEGG-hsa00380
ENSG00000120437	ACAT2	Tryptophan metabolism:KEGG-hsa00380
ENSG00000164904	ALDH7A1	Tryptophan metabolism:KEGG-hsa00380
ENSG00000169032	MAP2K1	T cell receptor signaling pathway:KEGG-hsa04660
ENSG00000174775	HRAS	T cell receptor signaling pathway:KEGG-hsa04660
ENSG00000107758	PPP3CB	T cell receptor signaling pathway:KEGG-hsa04660
ENSG00000177885	GRB2	T cell receptor signaling pathway:KEGG-hsa04660
ENSG00000221823	PPP3R1	T cell receptor signaling pathway:KEGG-hsa04660
ENSG00000077264	PAK3	T cell receptor signaling pathway:KEGG-hsa04660
ENSG00000010810	FYN	T cell receptor signaling pathway:KEGG-hsa04660
ENSG00000138814	PPP3CA	T cell receptor signaling pathway:KEGG-hsa04660
ENSG00000149269	PAK1	T cell receptor signaling pathway:KEGG-hsa04660
ENSG00000075711	DLG1	T cell receptor signaling pathway:KEGG-hsa04660
ENSG00000071051	NCK2	T cell receptor signaling pathway:KEGG-hsa04660
ENSG00000126583	PRKCG	African trypanosomiasis:KEGG-hsa05143
ENSG00000223609	HBD	African trypanosomiasis:KEGG-hsa05143
ENSG00000182621	PLCB1	African trypanosomiasis:KEGG-hsa05143
ENSG00000166501	PRKCB	African trypanosomiasis:KEGG-hsa05143
ENSG00000169032	MAP2K1	Colorectal cancer:KEGG-hsa05210
ENSG00000157500	APPL1	Colorectal cancer:KEGG-hsa05210
ENSG00000109339	MAPK10	Colorectal cancer:KEGG-hsa05210
ENSG00000179295	PTPN11	Adipocytokine signaling pathway:KEGG-hsa04920
ENSG00000109339	MAPK10	Adipocytokine signaling pathway:KEGG-hsa04920
ENSG00000144118	RALB	Pancreatic cancer:KEGG-hsa05212
ENSG00000169032	MAP2K1	Pancreatic cancer:KEGG-hsa05212
ENSG00000109339	MAPK10	Pancreatic cancer:KEGG-hsa05212
ENSG00000185813	PCYT2	Glycerophospholipid metabolism:KEGG-hsa00564
ENSG00000152642	GPD1L	Glycerophospholipid metabolism:KEGG-hsa00564
ENSG00000213949	ITGA1	Hematopoietic cell lineage:KEGG-hsa04640
ENSG00000122756	CNTFR	Jak-STAT signaling pathway:KEGG-hsa04630
ENSG00000177885	GRB2	Jak-STAT signaling pathway:KEGG-hsa04630
ENSG00000179295	PTPN11	Jak-STAT signaling pathway:KEGG-hsa04630
ENSG00000136738	STAM	Jak-STAT signaling pathway:KEGG-hsa04630
ENSG00000126583	PRKCG	Glioma:KEGG-hsa05214
ENSG00000169032	MAP2K1	Glioma:KEGG-hsa05214
ENSG00000174775	HRAS	Glioma:KEGG-hsa05214
ENSG00000177885	GRB2	Glioma:KEGG-hsa05214
ENSG00000166501	PRKCB	Glioma:KEGG-hsa05214
ENSG00000164742	ADCY1	Bile secretion:KEGG-hsa04976
ENSG00000080493	SLC4A4	Bile secretion:KEGG-hsa04976
ENSG00000142875	PRKACB	Bile secretion:KEGG-hsa04976
ENSG00000171885	AQP4	Bile secretion:KEGG-hsa04976
ENSG00000090020	SLC9A1	Bile secretion:KEGG-hsa04976
ENSG00000159692	CTBP1	Notch signaling pathway:KEGG-hsa04330
