Ensembl	symbol	KEGG
ENSG00000105409	ATP1A3	Bile secretion:KEGG-hsa04976
ENSG00000143153	ATP1B1	Bile secretion:KEGG-hsa04976
ENSG00000125257	ABCC4	Bile secretion:KEGG-hsa04976
ENSG00000163399	ATP1A1	Bile secretion:KEGG-hsa04976
ENSG00000069849	ATP1B3	Bile secretion:KEGG-hsa04976
ENSG00000087460	GNAS	Bile secretion:KEGG-hsa04976
ENSG00000044115	CTNNA1	Adherens junction:KEGG-hsa04520
ENSG00000104067	TJP1	Adherens junction:KEGG-hsa04520
ENSG00000035403	VCL	Adherens junction:KEGG-hsa04520
ENSG00000143727	ACP1	Adherens junction:KEGG-hsa04520
ENSG00000105409	ATP1A3	Proximal tubule bicarbonate reclamation:KEGG-hsa04964
ENSG00000143153	ATP1B1	Proximal tubule bicarbonate reclamation:KEGG-hsa04964
ENSG00000163399	ATP1A1	Proximal tubule bicarbonate reclamation:KEGG-hsa04964
ENSG00000014641	MDH1	Proximal tubule bicarbonate reclamation:KEGG-hsa04964
ENSG00000069849	ATP1B3	Proximal tubule bicarbonate reclamation:KEGG-hsa04964
ENSG00000138796	HADH	Butanoate metabolism:KEGG-hsa00650
ENSG00000168291	PDHB	Butanoate metabolism:KEGG-hsa00650
ENSG00000075239	ACAT1	Butanoate metabolism:KEGG-hsa00650
ENSG00000112294	ALDH5A1	Butanoate metabolism:KEGG-hsa00650
ENSG00000084754	HADHA	Butanoate metabolism:KEGG-hsa00650
ENSG00000083720	OXCT1	Butanoate metabolism:KEGG-hsa00650
ENSG00000183044	ABAT	Butanoate metabolism:KEGG-hsa00650
ENSG00000131828	PDHA1	Butanoate metabolism:KEGG-hsa00650
ENSG00000127884	ECHS1	Butanoate metabolism:KEGG-hsa00650
ENSG00000008952	SEC62	Protein export:KEGG-hsa03060
ENSG00000137312	FLOT1	Insulin signaling pathway:KEGG-hsa04910
ENSG00000068976	PYGM	Insulin signaling pathway:KEGG-hsa04910
ENSG00000198793	MTOR	Insulin signaling pathway:KEGG-hsa04910
ENSG00000143933	CALM2	Insulin signaling pathway:KEGG-hsa04910
ENSG00000137154	RPS6	Insulin signaling pathway:KEGG-hsa04910
ENSG00000156515	HK1	Insulin signaling pathway:KEGG-hsa04910
ENSG00000132589	FLOT2	Insulin signaling pathway:KEGG-hsa04910
ENSG00000114353	GNAI2	Tight junction:KEGG-hsa04530
ENSG00000065135	GNAI3	Tight junction:KEGG-hsa04530
ENSG00000133818	RRAS2	Tight junction:KEGG-hsa04530
ENSG00000044115	CTNNA1	Tight junction:KEGG-hsa04530
ENSG00000154721	JAM2	Tight junction:KEGG-hsa04530
ENSG00000085733	CTTN	Tight junction:KEGG-hsa04530
ENSG00000104067	TJP1	Tight junction:KEGG-hsa04530
ENSG00000126458	RRAS	Tight junction:KEGG-hsa04530
ENSG00000204287	HLA-DRA	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000138448	ITGAV	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000234745	HLA-B	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000108797	CNTNAP1	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000105695	MAG	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000150093	ITGB1	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000154721	JAM2	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000261371	PECAM1	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000091409	ITGA6	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000206503	HLA-A	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000170017	ALCAM	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000196126	HLA-DRB1	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000090339	ICAM1	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000160255	ITGB2	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000170558	CDH2	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000169896	ITGAM	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000114353	GNAI2	Melanogenesis:KEGG-hsa04916
ENSG00000065135	GNAI3	Melanogenesis:KEGG-hsa04916
ENSG00000143933	CALM2	Melanogenesis:KEGG-hsa04916
ENSG00000148660	CAMK2G	Melanogenesis:KEGG-hsa04916
ENSG00000087460	GNAS	Melanogenesis:KEGG-hsa04916
ENSG00000111674	ENO2	Glycolysis / Gluconeogenesis:KEGG-hsa00010
ENSG00000168291	PDHB	Glycolysis / Gluconeogenesis:KEGG-hsa00010
ENSG00000149925	ALDOA	Glycolysis / Gluconeogenesis:KEGG-hsa00010
ENSG00000197894	ADH5	Glycolysis / Gluconeogenesis:KEGG-hsa00010
ENSG00000079739	PGM1	Glycolysis / Gluconeogenesis:KEGG-hsa00010
ENSG00000134333	LDHA	Glycolysis / Gluconeogenesis:KEGG-hsa00010
ENSG00000150768	DLAT	Glycolysis / Gluconeogenesis:KEGG-hsa00010
ENSG00000091140	DLD	Glycolysis / Gluconeogenesis:KEGG-hsa00010
ENSG00000074800	ENO1	Glycolysis / Gluconeogenesis:KEGG-hsa00010
ENSG00000131828	PDHA1	Glycolysis / Gluconeogenesis:KEGG-hsa00010
ENSG00000156515	HK1	Glycolysis / Gluconeogenesis:KEGG-hsa00010
ENSG00000109107	ALDOC	Glycolysis / Gluconeogenesis:KEGG-hsa00010
ENSG00000111669	TPI1	Glycolysis / Gluconeogenesis:KEGG-hsa00010
ENSG00000154930	ACSS1	Glycolysis / Gluconeogenesis:KEGG-hsa00010
ENSG00000143149	ALDH9A1	Glycolysis / Gluconeogenesis:KEGG-hsa00010
ENSG00000164708	PGAM2	Glycolysis / Gluconeogenesis:KEGG-hsa00010
ENSG00000100911	PSME2	Proteasome:KEGG-hsa03050
ENSG00000114353	GNAI2	Progesterone-mediated oocyte maturation:KEGG-hsa04914
ENSG00000065135	GNAI3	Progesterone-mediated oocyte maturation:KEGG-hsa04914
ENSG00000071242	RPS6KA2	Progesterone-mediated oocyte maturation:KEGG-hsa04914
ENSG00000079462	PAFAH1B3	Ether lipid metabolism:KEGG-hsa00565
ENSG00000168092	PAFAH1B2	Ether lipid metabolism:KEGG-hsa00565
ENSG00000129219	PLD2	Ether lipid metabolism:KEGG-hsa00565
ENSG00000158270	COLEC12	Phagosome:KEGG-hsa04145
ENSG00000082781	ITGB5	Phagosome:KEGG-hsa04145
ENSG00000100554	ATP6V1D	Phagosome:KEGG-hsa04145
ENSG00000136888	ATP6V1G1	Phagosome:KEGG-hsa04145
ENSG00000204287	HLA-DRA	Phagosome:KEGG-hsa04145
ENSG00000138448	ITGAV	Phagosome:KEGG-hsa04145
ENSG00000234745	HLA-B	Phagosome:KEGG-hsa04145
ENSG00000260314	MRC1	Phagosome:KEGG-hsa04145
ENSG00000150093	ITGB1	Phagosome:KEGG-hsa04145
ENSG00000206503	HLA-A	Phagosome:KEGG-hsa04145
ENSG00000185896	LAMP1	Phagosome:KEGG-hsa04145
ENSG00000161638	ITGA5	Phagosome:KEGG-hsa04145
ENSG00000164171	ITGA2	Phagosome:KEGG-hsa04145
ENSG00000196126	HLA-DRB1	Phagosome:KEGG-hsa04145
ENSG00000005893	LAMP2	Phagosome:KEGG-hsa04145
ENSG00000160255	ITGB2	Phagosome:KEGG-hsa04145
ENSG00000169896	ITGAM	Phagosome:KEGG-hsa04145
ENSG00000165168	CYBB	Phagosome:KEGG-hsa04145
ENSG00000170458	CD14	Phagosome:KEGG-hsa04145
ENSG00000114353	GNAI2	Gap junction:KEGG-hsa04540
ENSG00000152661	GJA1	Gap junction:KEGG-hsa04540
ENSG00000065135	GNAI3	Gap junction:KEGG-hsa04540
ENSG00000104067	TJP1	Gap junction:KEGG-hsa04540
ENSG00000113721	PDGFRB	Gap junction:KEGG-hsa04540
ENSG00000087460	GNAS	Gap junction:KEGG-hsa04540
ENSG00000105974	CAV1	Bacterial invasion of epithelial cells:KEGG-hsa05100
ENSG00000166333	ILK	Bacterial invasion of epithelial cells:KEGG-hsa05100
ENSG00000044115	CTNNA1	Bacterial invasion of epithelial cells:KEGG-hsa05100
ENSG00000150093	ITGB1	Bacterial invasion of epithelial cells:KEGG-hsa05100
ENSG00000085733	CTTN	Bacterial invasion of epithelial cells:KEGG-hsa05100
ENSG00000161638	ITGA5	Bacterial invasion of epithelial cells:KEGG-hsa05100
ENSG00000162704	ARPC5	Bacterial invasion of epithelial cells:KEGG-hsa05100
ENSG00000035403	VCL	Bacterial invasion of epithelial cells:KEGG-hsa05100
ENSG00000162551	ALPL	Folate biosynthesis:KEGG-hsa00790
ENSG00000116096	SPR	Folate biosynthesis:KEGG-hsa00790
ENSG00000145293	ENOPH1	Cysteine and methionine metabolism:KEGG-hsa00270
ENSG00000128309	MPST	Cysteine and methionine metabolism:KEGG-hsa00270
ENSG00000038274	MAT2B	Cysteine and methionine metabolism:KEGG-hsa00270
ENSG00000120053	GOT1	Cysteine and methionine metabolism:KEGG-hsa00270
ENSG00000134333	LDHA	Cysteine and methionine metabolism:KEGG-hsa00270
ENSG00000128311	TST	Cysteine and methionine metabolism:KEGG-hsa00270
ENSG00000204287	HLA-DRA	Systemic lupus erythematosus:KEGG-hsa05322
ENSG00000196126	HLA-DRB1	Systemic lupus erythematosus:KEGG-hsa05322
ENSG00000244731	C4A	Systemic lupus erythematosus:KEGG-hsa05322
ENSG00000165168	CYBB	Osteoclast differentiation:KEGG-hsa04380
ENSG00000138413	IDH1	Citrate cycle (TCA cycle):KEGG-hsa00020
ENSG00000173599	PC	Citrate cycle (TCA cycle):KEGG-hsa00020
ENSG00000100412	ACO2	Citrate cycle (TCA cycle):KEGG-hsa00020
ENSG00000168291	PDHB	Citrate cycle (TCA cycle):KEGG-hsa00020
ENSG00000119689	DLST	Citrate cycle (TCA cycle):KEGG-hsa00020
ENSG00000182054	IDH2	Citrate cycle (TCA cycle):KEGG-hsa00020
ENSG00000073578	SDHA	Citrate cycle (TCA cycle):KEGG-hsa00020
ENSG00000166411	IDH3A	Citrate cycle (TCA cycle):KEGG-hsa00020
ENSG00000150768	DLAT	Citrate cycle (TCA cycle):KEGG-hsa00020
ENSG00000091140	DLD	Citrate cycle (TCA cycle):KEGG-hsa00020
ENSG00000117118	SDHB	Citrate cycle (TCA cycle):KEGG-hsa00020
ENSG00000131828	PDHA1	Citrate cycle (TCA cycle):KEGG-hsa00020
ENSG00000062485	CS	Citrate cycle (TCA cycle):KEGG-hsa00020
ENSG00000014641	MDH1	Citrate cycle (TCA cycle):KEGG-hsa00020
ENSG00000101365	IDH3B	Citrate cycle (TCA cycle):KEGG-hsa00020
ENSG00000105953	OGDH	Citrate cycle (TCA cycle):KEGG-hsa00020
ENSG00000234745	HLA-B	Endocytosis:KEGG-hsa04144
ENSG00000105974	CAV1	Endocytosis:KEGG-hsa04144
ENSG00000024422	EHD2	Endocytosis:KEGG-hsa04144
ENSG00000168118	RAB4A	Endocytosis:KEGG-hsa04144
ENSG00000165457	FOLR2	Endocytosis:KEGG-hsa04144
ENSG00000206503	HLA-A	Endocytosis:KEGG-hsa04144
ENSG00000109971	HSPA8	Endocytosis:KEGG-hsa04144
ENSG00000129219	PLD2	Endocytosis:KEGG-hsa04144
ENSG00000116171	SCP2	Primary bile acid biosynthesis:KEGG-hsa00120
ENSG00000164687	FABP5	PPAR signaling pathway:KEGG-hsa03320
ENSG00000117054	ACADM	PPAR signaling pathway:KEGG-hsa03320
ENSG00000166333	ILK	PPAR signaling pathway:KEGG-hsa03320
ENSG00000155368	DBI	PPAR signaling pathway:KEGG-hsa03320
ENSG00000121769	FABP3	PPAR signaling pathway:KEGG-hsa03320
ENSG00000103740	ACSBG1	PPAR signaling pathway:KEGG-hsa03320
ENSG00000116171	SCP2	PPAR signaling pathway:KEGG-hsa03320
ENSG00000060971	ACAA1	PPAR signaling pathway:KEGG-hsa03320
ENSG00000161533	ACOX1	PPAR signaling pathway:KEGG-hsa03320
ENSG00000130702	LAMA5	Small cell lung cancer:KEGG-hsa05222
ENSG00000138448	ITGAV	Small cell lung cancer:KEGG-hsa05222
ENSG00000005884	ITGA3	Small cell lung cancer:KEGG-hsa05222
ENSG00000150093	ITGB1	Small cell lung cancer:KEGG-hsa05222
ENSG00000091409	ITGA6	Small cell lung cancer:KEGG-hsa05222
ENSG00000164171	ITGA2	Small cell lung cancer:KEGG-hsa05222
ENSG00000172115	CYCS	Small cell lung cancer:KEGG-hsa05222
ENSG00000112769	LAMA4	Small cell lung cancer:KEGG-hsa05222
ENSG00000114353	GNAI2	Long-term depression:KEGG-hsa04730
ENSG00000065135	GNAI3	Long-term depression:KEGG-hsa04730
ENSG00000087460	GNAS	Long-term depression:KEGG-hsa04730
ENSG00000128309	MPST	Sulfur relay system:KEGG-hsa04122
ENSG00000128311	TST	Sulfur relay system:KEGG-hsa04122
ENSG00000114353	GNAI2	Chagas disease (American trypanosomiasis):KEGG-hsa05142
ENSG00000065135	GNAI3	Chagas disease (American trypanosomiasis):KEGG-hsa05142
ENSG00000087460	GNAS	Chagas disease (American trypanosomiasis):KEGG-hsa05142
ENSG00000106028	SSBP1	DNA replication:KEGG-hsa03030
ENSG00000111348	ARHGDIB	Vasopressin-regulated water reabsorption:KEGG-hsa04962
ENSG00000087460	GNAS	Vasopressin-regulated water reabsorption:KEGG-hsa04962
ENSG00000198793	MTOR	ErbB signaling pathway:KEGG-hsa04012
ENSG00000148660	CAMK2G	ErbB signaling pathway:KEGG-hsa04012
ENSG00000184227	ACOT1	Biosynthesis of unsaturated fatty acids:KEGG-hsa01040
ENSG00000204287	HLA-DRA	Antigen processing and presentation:KEGG-hsa04612
ENSG00000234745	HLA-B	Antigen processing and presentation:KEGG-hsa04612
ENSG00000170606	HSPA4	Antigen processing and presentation:KEGG-hsa04612
ENSG00000206503	HLA-A	Antigen processing and presentation:KEGG-hsa04612
ENSG00000196126	HLA-DRB1	Antigen processing and presentation:KEGG-hsa04612
ENSG00000109971	HSPA8	Antigen processing and presentation:KEGG-hsa04612
ENSG00000100911	PSME2	Antigen processing and presentation:KEGG-hsa04612
ENSG00000099998	GGT5	Taurine and hypotaurine metabolism:KEGG-hsa00430
ENSG00000100031	GGT1	Taurine and hypotaurine metabolism:KEGG-hsa00430
ENSG00000143933	CALM2	Phototransduction:KEGG-hsa04744
ENSG00000130702	LAMA5	Amoebiasis:KEGG-hsa05146
ENSG00000108821	COL1A1	Amoebiasis:KEGG-hsa05146
ENSG00000160255	ITGB2	Amoebiasis:KEGG-hsa05146
ENSG00000035403	VCL	Amoebiasis:KEGG-hsa05146
ENSG00000112769	LAMA4	Amoebiasis:KEGG-hsa05146
ENSG00000169896	ITGAM	Amoebiasis:KEGG-hsa05146
ENSG00000087460	GNAS	Amoebiasis:KEGG-hsa05146
ENSG00000170458	CD14	Amoebiasis:KEGG-hsa05146
ENSG00000204287	HLA-DRA	Viral myocarditis:KEGG-hsa05416
ENSG00000234745	HLA-B	Viral myocarditis:KEGG-hsa05416
ENSG00000105974	CAV1	Viral myocarditis:KEGG-hsa05416
ENSG00000206503	HLA-A	Viral myocarditis:KEGG-hsa05416
ENSG00000196126	HLA-DRB1	Viral myocarditis:KEGG-hsa05416
ENSG00000090339	ICAM1	Viral myocarditis:KEGG-hsa05416
ENSG00000160255	ITGB2	Viral myocarditis:KEGG-hsa05416
ENSG00000172115	CYCS	Viral myocarditis:KEGG-hsa05416
ENSG00000173402	DAG1	Viral myocarditis:KEGG-hsa05416
ENSG00000105409	ATP1A3	Cardiac muscle contraction:KEGG-hsa04260
ENSG00000143153	ATP1B1	Cardiac muscle contraction:KEGG-hsa04260
ENSG00000126267	COX6B1	Cardiac muscle contraction:KEGG-hsa04260
ENSG00000131143	COX4I1	Cardiac muscle contraction:KEGG-hsa04260
ENSG00000178741	COX5A	Cardiac muscle contraction:KEGG-hsa04260
ENSG00000156467	UQCRB	Cardiac muscle contraction:KEGG-hsa04260
ENSG00000163399	ATP1A1	Cardiac muscle contraction:KEGG-hsa04260
ENSG00000010256	UQCRC1	Cardiac muscle contraction:KEGG-hsa04260
ENSG00000069849	ATP1B3	Cardiac muscle contraction:KEGG-hsa04260
ENSG00000179091	CYC1	Cardiac muscle contraction:KEGG-hsa04260
ENSG00000135940	COX5B	Cardiac muscle contraction:KEGG-hsa04260
ENSG00000169021	UQCRFS1	Cardiac muscle contraction:KEGG-hsa04260
ENSG00000140740	UQCRC2	Cardiac muscle contraction:KEGG-hsa04260
ENSG00000204287	HLA-DRA	Graft-versus-host disease:KEGG-hsa05332
ENSG00000234745	HLA-B	Graft-versus-host disease:KEGG-hsa05332
ENSG00000206503	HLA-A	Graft-versus-host disease:KEGG-hsa05332
ENSG00000196126	HLA-DRB1	Graft-versus-host disease:KEGG-hsa05332
ENSG00000034713	GABARAPL2	Regulation of autophagy:KEGG-hsa04140
ENSG00000082781	ITGB5	Dilated cardiomyopathy:KEGG-hsa05414
ENSG00000138448	ITGAV	Dilated cardiomyopathy:KEGG-hsa05414
ENSG00000005884	ITGA3	Dilated cardiomyopathy:KEGG-hsa05414
ENSG00000150093	ITGB1	Dilated cardiomyopathy:KEGG-hsa05414
ENSG00000091409	ITGA6	Dilated cardiomyopathy:KEGG-hsa05414
ENSG00000161638	ITGA5	Dilated cardiomyopathy:KEGG-hsa05414
ENSG00000135424	ITGA7	Dilated cardiomyopathy:KEGG-hsa05414
ENSG00000164171	ITGA2	Dilated cardiomyopathy:KEGG-hsa05414
ENSG00000173402	DAG1	Dilated cardiomyopathy:KEGG-hsa05414
ENSG00000087460	GNAS	Dilated cardiomyopathy:KEGG-hsa05414
ENSG00000132470	ITGB4	Dilated cardiomyopathy:KEGG-hsa05414
ENSG00000149925	ALDOA	Pentose phosphate pathway:KEGG-hsa00030
ENSG00000049239	H6PD	Pentose phosphate pathway:KEGG-hsa00030
ENSG00000130988	RGN	Pentose phosphate pathway:KEGG-hsa00030
ENSG00000079739	PGM1	Pentose phosphate pathway:KEGG-hsa00030
ENSG00000142657	PGD	Pentose phosphate pathway:KEGG-hsa00030
ENSG00000109107	ALDOC	Pentose phosphate pathway:KEGG-hsa00030
ENSG00000163931	TKT	Pentose phosphate pathway:KEGG-hsa00030
ENSG00000105409	ATP1A3	Gastric acid secretion:KEGG-hsa04971
ENSG00000114353	GNAI2	Gastric acid secretion:KEGG-hsa04971
ENSG00000143153	ATP1B1	Gastric acid secretion:KEGG-hsa04971
ENSG00000065135	GNAI3	Gastric acid secretion:KEGG-hsa04971
ENSG00000143933	CALM2	Gastric acid secretion:KEGG-hsa04971
ENSG00000163399	ATP1A1	Gastric acid secretion:KEGG-hsa04971
ENSG00000092820	EZR	Gastric acid secretion:KEGG-hsa04971
ENSG00000148660	CAMK2G	Gastric acid secretion:KEGG-hsa04971
ENSG00000069849	ATP1B3	Gastric acid secretion:KEGG-hsa04971
ENSG00000087460	GNAS	Gastric acid secretion:KEGG-hsa04971
ENSG00000170385	SLC30A1	Mineral absorption:KEGG-hsa04978
ENSG00000105409	ATP1A3	Mineral absorption:KEGG-hsa04978
ENSG00000143153	ATP1B1	Mineral absorption:KEGG-hsa04978
ENSG00000087086	FTL	Mineral absorption:KEGG-hsa04978
ENSG00000163399	ATP1A1	Mineral absorption:KEGG-hsa04978
ENSG00000069849	ATP1B3	Mineral absorption:KEGG-hsa04978
ENSG00000114353	GNAI2	Axon guidance:KEGG-hsa04360
ENSG00000065135	GNAI3	Axon guidance:KEGG-hsa04360
ENSG00000150093	ITGB1	Axon guidance:KEGG-hsa04360
ENSG00000076356	PLXNA2	Axon guidance:KEGG-hsa04360
ENSG00000171903	CYP4F11	Arachidonic acid metabolism:KEGG-hsa00590
ENSG00000148334	PTGES2	Arachidonic acid metabolism:KEGG-hsa00590
ENSG00000099998	GGT5	Arachidonic acid metabolism:KEGG-hsa00590
ENSG00000159228	CBR1	Arachidonic acid metabolism:KEGG-hsa00590
ENSG00000100031	GGT1	Arachidonic acid metabolism:KEGG-hsa00590
ENSG00000196139	AKR1C3	Arachidonic acid metabolism:KEGG-hsa00590
ENSG00000143149	ALDH9A1	Glycerolipid metabolism:KEGG-hsa00561
ENSG00000142173	COL6A2	Protein digestion and absorption:KEGG-hsa04974
ENSG00000105409	ATP1A3	Protein digestion and absorption:KEGG-hsa04974
ENSG00000143153	ATP1B1	Protein digestion and absorption:KEGG-hsa04974
ENSG00000168003	SLC3A2	Protein digestion and absorption:KEGG-hsa04974
ENSG00000137509	PRCP	Protein digestion and absorption:KEGG-hsa04974
ENSG00000163359	COL6A3	Protein digestion and absorption:KEGG-hsa04974
ENSG00000163399	ATP1A1	Protein digestion and absorption:KEGG-hsa04974
ENSG00000142156	COL6A1	Protein digestion and absorption:KEGG-hsa04974
ENSG00000069849	ATP1B3	Protein digestion and absorption:KEGG-hsa04974
ENSG00000108821	COL1A1	Protein digestion and absorption:KEGG-hsa04974
ENSG00000244038	DDOST	N-Glycan biosynthesis:KEGG-hsa00510
ENSG00000100554	ATP6V1D	Collecting duct acid secretion:KEGG-hsa04966
ENSG00000136888	ATP6V1G1	Collecting duct acid secretion:KEGG-hsa04966
ENSG00000004939	SLC4A1	Collecting duct acid secretion:KEGG-hsa04966
ENSG00000114353	GNAI2	Leukocyte transendothelial migration:KEGG-hsa04670
ENSG00000154096	THY1	Leukocyte transendothelial migration:KEGG-hsa04670
ENSG00000065135	GNAI3	Leukocyte transendothelial migration:KEGG-hsa04670
ENSG00000147065	MSN	Leukocyte transendothelial migration:KEGG-hsa04670
ENSG00000127314	RAP1B	Leukocyte transendothelial migration:KEGG-hsa04670
ENSG00000044115	CTNNA1	Leukocyte transendothelial migration:KEGG-hsa04670
ENSG00000150093	ITGB1	Leukocyte transendothelial migration:KEGG-hsa04670
ENSG00000154721	JAM2	Leukocyte transendothelial migration:KEGG-hsa04670
ENSG00000092820	EZR	Leukocyte transendothelial migration:KEGG-hsa04670
ENSG00000261371	PECAM1	Leukocyte transendothelial migration:KEGG-hsa04670
ENSG00000090339	ICAM1	Leukocyte transendothelial migration:KEGG-hsa04670
ENSG00000160255	ITGB2	Leukocyte transendothelial migration:KEGG-hsa04670
ENSG00000035403	VCL	Leukocyte transendothelial migration:KEGG-hsa04670
ENSG00000169896	ITGAM	Leukocyte transendothelial migration:KEGG-hsa04670
ENSG00000165168	CYBB	Leukocyte transendothelial migration:KEGG-hsa04670
ENSG00000100554	ATP6V1D	Epithelial cell signaling in Helicobacter pylori infection:KEGG-hsa05120
ENSG00000136888	ATP6V1G1	Epithelial cell signaling in Helicobacter pylori infection:KEGG-hsa05120
ENSG00000154721	JAM2	Epithelial cell signaling in Helicobacter pylori infection:KEGG-hsa05120
ENSG00000104067	TJP1	Epithelial cell signaling in Helicobacter pylori infection:KEGG-hsa05120
ENSG00000165475	CRYL1	Pentose and glucuronate interconversions:KEGG-hsa00040
ENSG00000169738	DCXR	Pentose and glucuronate interconversions:KEGG-hsa00040
ENSG00000189221	MAOA	Phenylalanine metabolism:KEGG-hsa00360
ENSG00000120053	GOT1	Phenylalanine metabolism:KEGG-hsa00360
ENSG00000117592	PRDX6	Phenylalanine metabolism:KEGG-hsa00360
ENSG00000131471	AOC3	Phenylalanine metabolism:KEGG-hsa00360
ENSG00000069535	MAOB	Phenylalanine metabolism:KEGG-hsa00360
ENSG00000109501	WFS1	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000119318	RAD23B	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000244038	DDOST	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000008952	SEC62	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000162909	CAPN2	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000109971	HSPA8	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000165280	VCP	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000171867	PRNP	Prion diseases:KEGG-hsa05020
ENSG00000168439	STIP1	Prion diseases:KEGG-hsa05020
ENSG00000011052	NME2	Pyrimidine metabolism:KEGG-hsa00240
ENSG00000147853	AK3	Pyrimidine metabolism:KEGG-hsa00240
ENSG00000198805	PNP	Pyrimidine metabolism:KEGG-hsa00240
ENSG00000135318	NT5E	Pyrimidine metabolism:KEGG-hsa00240
ENSG00000138185	ENTPD1	Pyrimidine metabolism:KEGG-hsa00240
ENSG00000076685	NT5C2	Pyrimidine metabolism:KEGG-hsa00240
ENSG00000148053	NTRK2	MAPK signaling pathway:KEGG-hsa04010
ENSG00000196924	FLNA	MAPK signaling pathway:KEGG-hsa04010
ENSG00000133818	RRAS2	MAPK signaling pathway:KEGG-hsa04010
ENSG00000127314	RAP1B	MAPK signaling pathway:KEGG-hsa04010
ENSG00000172380	GNG12	MAPK signaling pathway:KEGG-hsa04010
ENSG00000186868	MAPT	MAPK signaling pathway:KEGG-hsa04010
ENSG00000071242	RPS6KA2	MAPK signaling pathway:KEGG-hsa04010
ENSG00000113721	PDGFRB	MAPK signaling pathway:KEGG-hsa04010
ENSG00000109971	HSPA8	MAPK signaling pathway:KEGG-hsa04010
ENSG00000128591	FLNC	MAPK signaling pathway:KEGG-hsa04010
ENSG00000170458	CD14	MAPK signaling pathway:KEGG-hsa04010
ENSG00000126458	RRAS	MAPK signaling pathway:KEGG-hsa04010
ENSG00000189221	MAOA	Histidine metabolism:KEGG-hsa00340
ENSG00000069535	MAOB	Histidine metabolism:KEGG-hsa00340
ENSG00000143149	ALDH9A1	Histidine metabolism:KEGG-hsa00340
ENSG00000150540	HNMT	Histidine metabolism:KEGG-hsa00340
ENSG00000082781	ITGB5	ECM-receptor interaction:KEGG-hsa04512
ENSG00000142173	COL6A2	ECM-receptor interaction:KEGG-hsa04512
ENSG00000130702	LAMA5	ECM-receptor interaction:KEGG-hsa04512
ENSG00000138448	ITGAV	ECM-receptor interaction:KEGG-hsa04512
ENSG00000026508	CD44	ECM-receptor interaction:KEGG-hsa04512
ENSG00000163359	COL6A3	ECM-receptor interaction:KEGG-hsa04512
ENSG00000005884	ITGA3	ECM-receptor interaction:KEGG-hsa04512
ENSG00000150093	ITGB1	ECM-receptor interaction:KEGG-hsa04512
ENSG00000091409	ITGA6	ECM-receptor interaction:KEGG-hsa04512
ENSG00000142156	COL6A1	ECM-receptor interaction:KEGG-hsa04512
ENSG00000161638	ITGA5	ECM-receptor interaction:KEGG-hsa04512
ENSG00000135424	ITGA7	ECM-receptor interaction:KEGG-hsa04512
ENSG00000164171	ITGA2	ECM-receptor interaction:KEGG-hsa04512
ENSG00000108821	COL1A1	ECM-receptor interaction:KEGG-hsa04512
ENSG00000112769	LAMA4	ECM-receptor interaction:KEGG-hsa04512
ENSG00000041982	TNC	ECM-receptor interaction:KEGG-hsa04512
ENSG00000173402	DAG1	ECM-receptor interaction:KEGG-hsa04512
ENSG00000132470	ITGB4	ECM-receptor interaction:KEGG-hsa04512
ENSG00000215301	DDX3X	RIG-I-like receptor signaling pathway:KEGG-hsa04622
ENSG00000075239	ACAT1	Synthesis and degradation of ketone bodies:KEGG-hsa00072
ENSG00000083720	OXCT1	Synthesis and degradation of ketone bodies:KEGG-hsa00072
ENSG00000204287	HLA-DRA	Type I diabetes mellitus:KEGG-hsa04940
ENSG00000234745	HLA-B	Type I diabetes mellitus:KEGG-hsa04940
ENSG00000144381	HSPD1	Type I diabetes mellitus:KEGG-hsa04940
ENSG00000206503	HLA-A	Type I diabetes mellitus:KEGG-hsa04940
ENSG00000196126	HLA-DRB1	Type I diabetes mellitus:KEGG-hsa04940
ENSG00000109472	CPE	Type I diabetes mellitus:KEGG-hsa04940
