Ensembl	symbol	KEGG
ENSG00000112290	WASF1	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
ENSG00000106299	WASL	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
ENSG00000171132	PRKCE	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
ENSG00000102882	MAPK3	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
ENSG00000149269	PAK1	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
ENSG00000165410	CFL2	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
ENSG00000186111	PIP5K1C	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
ENSG00000100030	MAPK1	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
ENSG00000167193	CRK	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
ENSG00000078053	AMPH	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
ENSG00000162704	ARPC5	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
ENSG00000172757	CFL1	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
ENSG00000111229	ARPC3	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
ENSG00000166501	PRKCB	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
ENSG00000156515	HK1	Butirosin and neomycin biosynthesis:KEGG-hsa00524
ENSG00000169032	MAP2K1	Vascular smooth muscle contraction:KEGG-hsa04270
ENSG00000126583	PRKCG	Vascular smooth muscle contraction:KEGG-hsa04270
ENSG00000213639	PPP1CB	Vascular smooth muscle contraction:KEGG-hsa04270
ENSG00000143933	CALM2	Vascular smooth muscle contraction:KEGG-hsa04270
ENSG00000126934	MAP2K2	Vascular smooth muscle contraction:KEGG-hsa04270
ENSG00000164742	ADCY1	Vascular smooth muscle contraction:KEGG-hsa04270
ENSG00000171132	PRKCE	Vascular smooth muscle contraction:KEGG-hsa04270
ENSG00000142875	PRKACB	Vascular smooth muscle contraction:KEGG-hsa04270
ENSG00000102882	MAPK3	Vascular smooth muscle contraction:KEGG-hsa04270
ENSG00000196465	MYL6B	Vascular smooth muscle contraction:KEGG-hsa04270
ENSG00000100030	MAPK1	Vascular smooth muscle contraction:KEGG-hsa04270
ENSG00000078295	ADCY2	Vascular smooth muscle contraction:KEGG-hsa04270
ENSG00000182621	PLCB1	Vascular smooth muscle contraction:KEGG-hsa04270
ENSG00000196914	ARHGEF12	Vascular smooth muscle contraction:KEGG-hsa04270
ENSG00000156113	KCNMA1	Vascular smooth muscle contraction:KEGG-hsa04270
ENSG00000166501	PRKCB	Vascular smooth muscle contraction:KEGG-hsa04270
ENSG00000134318	ROCK2	Vascular smooth muscle contraction:KEGG-hsa04270
ENSG00000169032	MAP2K1	Toll-like receptor signaling pathway:KEGG-hsa04620
ENSG00000065559	MAP2K4	Toll-like receptor signaling pathway:KEGG-hsa04620
ENSG00000126934	MAP2K2	Toll-like receptor signaling pathway:KEGG-hsa04620
ENSG00000078902	TOLLIP	Toll-like receptor signaling pathway:KEGG-hsa04620
ENSG00000102882	MAPK3	Toll-like receptor signaling pathway:KEGG-hsa04620
ENSG00000100030	MAPK1	Toll-like receptor signaling pathway:KEGG-hsa04620
ENSG00000109339	MAPK10	Toll-like receptor signaling pathway:KEGG-hsa04620
ENSG00000183023	SLC8A1	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410
ENSG00000153956	CACNA2D1	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410
ENSG00000198947	DMD	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410
ENSG00000213949	ITGA1	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410
ENSG00000184009	ACTG1	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410
ENSG00000105855	ITGB8	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410
ENSG00000173402	DAG1	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410
ENSG00000126583	PRKCG	Salivary secretion:KEGG-hsa04970
ENSG00000143933	CALM2	Salivary secretion:KEGG-hsa04970
ENSG00000067842	ATP2B3	Salivary secretion:KEGG-hsa04970
ENSG00000164742	ADCY1	Salivary secretion:KEGG-hsa04970
ENSG00000163399	ATP1A1	Salivary secretion:KEGG-hsa04970
ENSG00000142875	PRKACB	Salivary secretion:KEGG-hsa04970
ENSG00000220205	VAMP2	Salivary secretion:KEGG-hsa04970
ENSG00000064651	SLC12A2	Salivary secretion:KEGG-hsa04970
ENSG00000157087	ATP2B2	Salivary secretion:KEGG-hsa04970
ENSG00000058668	ATP2B4	Salivary secretion:KEGG-hsa04970
ENSG00000069849	ATP1B3	Salivary secretion:KEGG-hsa04970
ENSG00000070961	ATP2B1	Salivary secretion:KEGG-hsa04970
ENSG00000078295	ADCY2	Salivary secretion:KEGG-hsa04970
ENSG00000182621	PLCB1	Salivary secretion:KEGG-hsa04970
ENSG00000156113	KCNMA1	Salivary secretion:KEGG-hsa04970
ENSG00000166501	PRKCB	Salivary secretion:KEGG-hsa04970
ENSG00000090020	SLC9A1	Salivary secretion:KEGG-hsa04970
ENSG00000018625	ATP1A2	Salivary secretion:KEGG-hsa04970
ENSG00000142875	PRKACB	Hedgehog signaling pathway:KEGG-hsa04340
ENSG00000151292	CSNK1G3	Hedgehog signaling pathway:KEGG-hsa04340
ENSG00000183023	SLC8A1	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412
ENSG00000153956	CACNA2D1	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412
ENSG00000198947	DMD	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412
ENSG00000213949	ITGA1	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412
ENSG00000184009	ACTG1	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412
ENSG00000105855	ITGB8	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412
ENSG00000173402	DAG1	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412
ENSG00000167720	SRR	Glycine, serine and threonine metabolism:KEGG-hsa00260
ENSG00000135069	PSAT1	Glycine, serine and threonine metabolism:KEGG-hsa00260
ENSG00000164904	ALDH7A1	Glycine, serine and threonine metabolism:KEGG-hsa00260
ENSG00000169032	MAP2K1	Renal cell carcinoma:KEGG-hsa05211
ENSG00000099942	CRKL	Renal cell carcinoma:KEGG-hsa05211
ENSG00000126934	MAP2K2	Renal cell carcinoma:KEGG-hsa05211
ENSG00000108094	CUL2	Renal cell carcinoma:KEGG-hsa05211
ENSG00000177885	GRB2	Renal cell carcinoma:KEGG-hsa05211
ENSG00000102882	MAPK3	Renal cell carcinoma:KEGG-hsa05211
ENSG00000179295	PTPN11	Renal cell carcinoma:KEGG-hsa05211
ENSG00000077264	PAK3	Renal cell carcinoma:KEGG-hsa05211
ENSG00000149269	PAK1	Renal cell carcinoma:KEGG-hsa05211
ENSG00000100030	MAPK1	Renal cell carcinoma:KEGG-hsa05211
ENSG00000167193	CRK	Renal cell carcinoma:KEGG-hsa05211
ENSG00000115252	PDE1A	Taste transduction:KEGG-hsa04742
ENSG00000142875	PRKACB	Taste transduction:KEGG-hsa04742
ENSG00000169032	MAP2K1	Melanoma:KEGG-hsa05218
ENSG00000126934	MAP2K2	Melanoma:KEGG-hsa05218
ENSG00000102882	MAPK3	Melanoma:KEGG-hsa05218
ENSG00000100030	MAPK1	Melanoma:KEGG-hsa05218
ENSG00000138814	PPP3CA	Apoptosis:KEGG-hsa04210
ENSG00000107758	PPP3CB	Apoptosis:KEGG-hsa04210
ENSG00000142875	PRKACB	Apoptosis:KEGG-hsa04210
ENSG00000221823	PPP3R1	Apoptosis:KEGG-hsa04210
ENSG00000187446	CHP1	Apoptosis:KEGG-hsa04210
ENSG00000005249	PRKAR2B	Apoptosis:KEGG-hsa04210
ENSG00000114302	PRKAR2A	Apoptosis:KEGG-hsa04210
ENSG00000198793	MTOR	Type II diabetes mellitus:KEGG-hsa04930
ENSG00000171132	PRKCE	Type II diabetes mellitus:KEGG-hsa04930
ENSG00000102882	MAPK3	Type II diabetes mellitus:KEGG-hsa04930
ENSG00000156515	HK1	Type II diabetes mellitus:KEGG-hsa04930
ENSG00000100030	MAPK1	Type II diabetes mellitus:KEGG-hsa04930
ENSG00000109339	MAPK10	Type II diabetes mellitus:KEGG-hsa04930
ENSG00000134201	GSTM5	Drug metabolism - cytochrome P450:KEGG-hsa00982
ENSG00000084207	GSTP1	Drug metabolism - cytochrome P450:KEGG-hsa00982
ENSG00000158290	CUL4B	Nucleotide excision repair:KEGG-hsa03420
ENSG00000119318	RAD23B	Nucleotide excision repair:KEGG-hsa03420
ENSG00000169032	MAP2K1	Non-small cell lung cancer:KEGG-hsa05223
ENSG00000126583	PRKCG	Non-small cell lung cancer:KEGG-hsa05223
ENSG00000126934	MAP2K2	Non-small cell lung cancer:KEGG-hsa05223
ENSG00000177885	GRB2	Non-small cell lung cancer:KEGG-hsa05223
ENSG00000102882	MAPK3	Non-small cell lung cancer:KEGG-hsa05223
ENSG00000100030	MAPK1	Non-small cell lung cancer:KEGG-hsa05223
ENSG00000166501	PRKCB	Non-small cell lung cancer:KEGG-hsa05223
ENSG00000084754	HADHA	Butanoate metabolism:KEGG-hsa00650
ENSG00000136750	GAD2	Butanoate metabolism:KEGG-hsa00650
ENSG00000131828	PDHA1	Butanoate metabolism:KEGG-hsa00650
ENSG00000205629	LCMT1	Tyrosine metabolism:KEGG-hsa00350
ENSG00000164742	ADCY1	Bile secretion:KEGG-hsa04976
ENSG00000163399	ATP1A1	Bile secretion:KEGG-hsa04976
ENSG00000142875	PRKACB	Bile secretion:KEGG-hsa04976
ENSG00000069849	ATP1B3	Bile secretion:KEGG-hsa04976
ENSG00000078295	ADCY2	Bile secretion:KEGG-hsa04976
ENSG00000090020	SLC9A1	Bile secretion:KEGG-hsa04976
ENSG00000018625	ATP1A2	Bile secretion:KEGG-hsa04976
ENSG00000035403	VCL	Adherens junction:KEGG-hsa04520
ENSG00000198561	CTNND1	Adherens junction:KEGG-hsa04520
ENSG00000176105	YES1	Adherens junction:KEGG-hsa04520
ENSG00000142949	PTPRF	Adherens junction:KEGG-hsa04520
ENSG00000112290	WASF1	Adherens junction:KEGG-hsa04520
ENSG00000106299	WASL	Adherens junction:KEGG-hsa04520
ENSG00000101266	CSNK2A1	Adherens junction:KEGG-hsa04520
ENSG00000175866	BAIAP2	Adherens junction:KEGG-hsa04520
ENSG00000184009	ACTG1	Adherens junction:KEGG-hsa04520
ENSG00000102882	MAPK3	Adherens junction:KEGG-hsa04520
ENSG00000140575	IQGAP1	Adherens junction:KEGG-hsa04520
ENSG00000010810	FYN	Adherens junction:KEGG-hsa04520
ENSG00000100030	MAPK1	Adherens junction:KEGG-hsa04520
ENSG00000070770	CSNK2A2	Adherens junction:KEGG-hsa04520
ENSG00000149177	PTPRJ	Adherens junction:KEGG-hsa04520
ENSG00000132341	RAN	Ribosome biogenesis in eukaryotes:KEGG-hsa03008
ENSG00000101266	CSNK2A1	Ribosome biogenesis in eukaryotes:KEGG-hsa03008
ENSG00000082898	XPO1	Ribosome biogenesis in eukaryotes:KEGG-hsa03008
ENSG00000070770	CSNK2A2	Ribosome biogenesis in eukaryotes:KEGG-hsa03008
ENSG00000108424	KPNB1	RNA transport:KEGG-hsa03013
ENSG00000132341	RAN	RNA transport:KEGG-hsa03013
ENSG00000023734	STRAP	RNA transport:KEGG-hsa03013
ENSG00000101210	EEF1A2	RNA transport:KEGG-hsa03013
ENSG00000100664	EIF5	RNA transport:KEGG-hsa03013
ENSG00000082898	XPO1	RNA transport:KEGG-hsa03013
ENSG00000126583	PRKCG	Vibrio cholerae infection:KEGG-hsa05110
ENSG00000100554	ATP6V1D	Vibrio cholerae infection:KEGG-hsa05110
ENSG00000136888	ATP6V1G1	Vibrio cholerae infection:KEGG-hsa05110
ENSG00000114573	ATP6V1A	Vibrio cholerae infection:KEGG-hsa05110
ENSG00000033627	ATP6V0A1	Vibrio cholerae infection:KEGG-hsa05110
ENSG00000131100	ATP6V1E1	Vibrio cholerae infection:KEGG-hsa05110
ENSG00000142875	PRKACB	Vibrio cholerae infection:KEGG-hsa05110
ENSG00000184009	ACTG1	Vibrio cholerae infection:KEGG-hsa05110
ENSG00000047249	ATP6V1H	Vibrio cholerae infection:KEGG-hsa05110
ENSG00000064651	SLC12A2	Vibrio cholerae infection:KEGG-hsa05110
ENSG00000159720	ATP6V0D1	Vibrio cholerae infection:KEGG-hsa05110
ENSG00000155097	ATP6V1C1	Vibrio cholerae infection:KEGG-hsa05110
ENSG00000143761	ARF1	Vibrio cholerae infection:KEGG-hsa05110
ENSG00000213760	ATP6V1G2	Vibrio cholerae infection:KEGG-hsa05110
ENSG00000128524	ATP6V1F	Vibrio cholerae infection:KEGG-hsa05110
ENSG00000147416	ATP6V1B2	Vibrio cholerae infection:KEGG-hsa05110
ENSG00000166501	PRKCB	Vibrio cholerae infection:KEGG-hsa05110
ENSG00000137312	FLOT1	Insulin signaling pathway:KEGG-hsa04910
ENSG00000169032	MAP2K1	Insulin signaling pathway:KEGG-hsa04910
ENSG00000213639	PPP1CB	Insulin signaling pathway:KEGG-hsa04910
ENSG00000143933	CALM2	Insulin signaling pathway:KEGG-hsa04910
ENSG00000099942	CRKL	Insulin signaling pathway:KEGG-hsa04910
ENSG00000198793	MTOR	Insulin signaling pathway:KEGG-hsa04910
ENSG00000142949	PTPRF	Insulin signaling pathway:KEGG-hsa04910
ENSG00000126934	MAP2K2	Insulin signaling pathway:KEGG-hsa04910
ENSG00000177885	GRB2	Insulin signaling pathway:KEGG-hsa04910
ENSG00000142875	PRKACB	Insulin signaling pathway:KEGG-hsa04910
ENSG00000102882	MAPK3	Insulin signaling pathway:KEGG-hsa04910
ENSG00000156515	HK1	Insulin signaling pathway:KEGG-hsa04910
ENSG00000005249	PRKAR2B	Insulin signaling pathway:KEGG-hsa04910
ENSG00000100030	MAPK1	Insulin signaling pathway:KEGG-hsa04910
ENSG00000132589	FLOT2	Insulin signaling pathway:KEGG-hsa04910
ENSG00000167193	CRK	Insulin signaling pathway:KEGG-hsa04910
ENSG00000109339	MAPK10	Insulin signaling pathway:KEGG-hsa04910
ENSG00000114302	PRKAR2A	Insulin signaling pathway:KEGG-hsa04910
ENSG00000101558	VAPA	Tight junction:KEGG-hsa04530
ENSG00000126583	PRKCG	Tight junction:KEGG-hsa04530
ENSG00000104695	PPP2CB	Tight junction:KEGG-hsa04530
ENSG00000176105	YES1	Tight junction:KEGG-hsa04530
ENSG00000131558	EXOC4	Tight junction:KEGG-hsa04530
ENSG00000088367	EPB41L1	Tight junction:KEGG-hsa04530
ENSG00000127955	GNAI1	Tight junction:KEGG-hsa04530
ENSG00000101266	CSNK2A1	Tight junction:KEGG-hsa04530
ENSG00000187391	MAGI2	Tight junction:KEGG-hsa04530
ENSG00000118680	MYL12B	Tight junction:KEGG-hsa04530
ENSG00000171132	PRKCE	Tight junction:KEGG-hsa04530
ENSG00000221914	PPP2R2A	Tight junction:KEGG-hsa04530
ENSG00000184009	ACTG1	Tight junction:KEGG-hsa04530
ENSG00000082397	EPB41L3	Tight junction:KEGG-hsa04530
ENSG00000085733	CTTN	Tight junction:KEGG-hsa04530
ENSG00000131899	LLGL1	Tight junction:KEGG-hsa04530
ENSG00000105568	PPP2R1A	Tight junction:KEGG-hsa04530
ENSG00000070770	CSNK2A2	Tight junction:KEGG-hsa04530
ENSG00000166501	PRKCB	Tight junction:KEGG-hsa04530
ENSG00000163655	GMPS	Drug metabolism - other enzymes:KEGG-hsa00983
ENSG00000165704	HPRT1	Drug metabolism - other enzymes:KEGG-hsa00983
ENSG00000164904	ALDH7A1	Lysine biosynthesis:KEGG-hsa00300
ENSG00000142949	PTPRF	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000105855	ITGB8	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000182985	CADM1	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000162706	CADM3	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000169032	MAP2K1	Melanogenesis:KEGG-hsa04916
ENSG00000126583	PRKCG	Melanogenesis:KEGG-hsa04916
ENSG00000143933	CALM2	Melanogenesis:KEGG-hsa04916
ENSG00000126934	MAP2K2	Melanogenesis:KEGG-hsa04916
ENSG00000070808	CAMK2A	Melanogenesis:KEGG-hsa04916
ENSG00000164742	ADCY1	Melanogenesis:KEGG-hsa04916
ENSG00000127955	GNAI1	Melanogenesis:KEGG-hsa04916
ENSG00000142875	PRKACB	Melanogenesis:KEGG-hsa04916
ENSG00000102882	MAPK3	Melanogenesis:KEGG-hsa04916
ENSG00000100030	MAPK1	Melanogenesis:KEGG-hsa04916
ENSG00000078295	ADCY2	Melanogenesis:KEGG-hsa04916
ENSG00000182621	PLCB1	Melanogenesis:KEGG-hsa04916
ENSG00000166501	PRKCB	Melanogenesis:KEGG-hsa04916
ENSG00000116096	SPR	Folate biosynthesis:KEGG-hsa00790
ENSG00000151552	QDPR	Folate biosynthesis:KEGG-hsa00790
ENSG00000136950	ARPC5L	Shigellosis:KEGG-hsa05131
ENSG00000163466	ARPC2	Shigellosis:KEGG-hsa05131
ENSG00000035403	VCL	Shigellosis:KEGG-hsa05131
ENSG00000099942	CRKL	Shigellosis:KEGG-hsa05131
ENSG00000112290	WASF1	Shigellosis:KEGG-hsa05131
ENSG00000070087	PFN2	Shigellosis:KEGG-hsa05131
ENSG00000106299	WASL	Shigellosis:KEGG-hsa05131
ENSG00000184009	ACTG1	Shigellosis:KEGG-hsa05131
ENSG00000102882	MAPK3	Shigellosis:KEGG-hsa05131
ENSG00000085733	CTTN	Shigellosis:KEGG-hsa05131
ENSG00000100030	MAPK1	Shigellosis:KEGG-hsa05131
ENSG00000167193	CRK	Shigellosis:KEGG-hsa05131
ENSG00000162704	ARPC5	Shigellosis:KEGG-hsa05131
ENSG00000109339	MAPK10	Shigellosis:KEGG-hsa05131
ENSG00000111229	ARPC3	Shigellosis:KEGG-hsa05131
ENSG00000134318	ROCK2	Shigellosis:KEGG-hsa05131
ENSG00000079462	PAFAH1B3	Ether lipid metabolism:KEGG-hsa00565
ENSG00000007168	PAFAH1B1	Ether lipid metabolism:KEGG-hsa00565
ENSG00000100554	ATP6V1D	Phagosome:KEGG-hsa04145
ENSG00000102879	CORO1A	Phagosome:KEGG-hsa04145
ENSG00000136888	ATP6V1G1	Phagosome:KEGG-hsa04145
ENSG00000265808	SEC22B	Phagosome:KEGG-hsa04145
ENSG00000137267	TUBB2A	Phagosome:KEGG-hsa04145
ENSG00000258947	TUBB3	Phagosome:KEGG-hsa04145
ENSG00000114573	ATP6V1A	Phagosome:KEGG-hsa04145
ENSG00000033627	ATP6V0A1	Phagosome:KEGG-hsa04145
ENSG00000158560	DYNC1I1	Phagosome:KEGG-hsa04145
ENSG00000125730	C3	Phagosome:KEGG-hsa04145
ENSG00000131100	ATP6V1E1	Phagosome:KEGG-hsa04145
ENSG00000104833	TUBB4A	Phagosome:KEGG-hsa04145
ENSG00000188229	TUBB4B	Phagosome:KEGG-hsa04145
ENSG00000196230	TUBB	Phagosome:KEGG-hsa04145
ENSG00000123416	TUBA1B	Phagosome:KEGG-hsa04145
ENSG00000184009	ACTG1	Phagosome:KEGG-hsa04145
ENSG00000047249	ATP6V1H	Phagosome:KEGG-hsa04145
ENSG00000127824	TUBA4A	Phagosome:KEGG-hsa04145
ENSG00000159720	ATP6V0D1	Phagosome:KEGG-hsa04145
ENSG00000155097	ATP6V1C1	Phagosome:KEGG-hsa04145
ENSG00000213760	ATP6V1G2	Phagosome:KEGG-hsa04145
ENSG00000197102	DYNC1H1	Phagosome:KEGG-hsa04145
ENSG00000144635	DYNC1LI1	Phagosome:KEGG-hsa04145
ENSG00000117758	STX12	Phagosome:KEGG-hsa04145
ENSG00000128524	ATP6V1F	Phagosome:KEGG-hsa04145
ENSG00000135720	DYNC1LI2	Phagosome:KEGG-hsa04145
ENSG00000147416	ATP6V1B2	Phagosome:KEGG-hsa04145
ENSG00000185359	HGS	Phagosome:KEGG-hsa04145
ENSG00000100554	ATP6V1D	Collecting duct acid secretion:KEGG-hsa04966
ENSG00000136888	ATP6V1G1	Collecting duct acid secretion:KEGG-hsa04966
ENSG00000114573	ATP6V1A	Collecting duct acid secretion:KEGG-hsa04966
ENSG00000033627	ATP6V0A1	Collecting duct acid secretion:KEGG-hsa04966
ENSG00000131100	ATP6V1E1	Collecting duct acid secretion:KEGG-hsa04966
ENSG00000159720	ATP6V0D1	Collecting duct acid secretion:KEGG-hsa04966
ENSG00000155097	ATP6V1C1	Collecting duct acid secretion:KEGG-hsa04966
ENSG00000213760	ATP6V1G2	Collecting duct acid secretion:KEGG-hsa04966
ENSG00000128524	ATP6V1F	Collecting duct acid secretion:KEGG-hsa04966
ENSG00000147416	ATP6V1B2	Collecting duct acid secretion:KEGG-hsa04966
ENSG00000038274	MAT2B	Cysteine and methionine metabolism:KEGG-hsa00270
ENSG00000168710	AHCYL1	Cysteine and methionine metabolism:KEGG-hsa00270
ENSG00000158467	AHCYL2	Cysteine and methionine metabolism:KEGG-hsa00270
ENSG00000102172	SMS	Cysteine and methionine metabolism:KEGG-hsa00270
ENSG00000125730	C3	Systemic lupus erythematosus:KEGG-hsa05322
ENSG00000254087	LYN	B cell receptor signaling pathway:KEGG-hsa04662
ENSG00000169032	MAP2K1	B cell receptor signaling pathway:KEGG-hsa04662
ENSG00000138814	PPP3CA	B cell receptor signaling pathway:KEGG-hsa04662
ENSG00000126934	MAP2K2	B cell receptor signaling pathway:KEGG-hsa04662
ENSG00000107758	PPP3CB	B cell receptor signaling pathway:KEGG-hsa04662
ENSG00000177885	GRB2	B cell receptor signaling pathway:KEGG-hsa04662
ENSG00000102882	MAPK3	B cell receptor signaling pathway:KEGG-hsa04662
ENSG00000221823	PPP3R1	B cell receptor signaling pathway:KEGG-hsa04662
ENSG00000187446	CHP1	B cell receptor signaling pathway:KEGG-hsa04662
ENSG00000100030	MAPK1	B cell receptor signaling pathway:KEGG-hsa04662
ENSG00000166501	PRKCB	B cell receptor signaling pathway:KEGG-hsa04662
ENSG00000084754	HADHA	Fatty acid metabolism:KEGG-hsa00071
ENSG00000164398	ACSL6	Fatty acid metabolism:KEGG-hsa00071
ENSG00000117054	ACADM	Fatty acid metabolism:KEGG-hsa00071
ENSG00000103740	ACSBG1	Fatty acid metabolism:KEGG-hsa00071
ENSG00000143149	ALDH9A1	Fatty acid metabolism:KEGG-hsa00071
ENSG00000164904	ALDH7A1	Fatty acid metabolism:KEGG-hsa00071
ENSG00000182054	IDH2	Citrate cycle (TCA cycle):KEGG-hsa00020
ENSG00000119689	DLST	Citrate cycle (TCA cycle):KEGG-hsa00020
ENSG00000166411	IDH3A	Citrate cycle (TCA cycle):KEGG-hsa00020
ENSG00000131473	ACLY	Citrate cycle (TCA cycle):KEGG-hsa00020
ENSG00000131828	PDHA1	Citrate cycle (TCA cycle):KEGG-hsa00020
ENSG00000062485	CS	Citrate cycle (TCA cycle):KEGG-hsa00020
ENSG00000101365	IDH3B	Citrate cycle (TCA cycle):KEGG-hsa00020
ENSG00000124209	RAB22A	Endocytosis:KEGG-hsa04144
ENSG00000087470	DNM1L	Endocytosis:KEGG-hsa04144
ENSG00000175416	CLTB	Endocytosis:KEGG-hsa04144
ENSG00000074319	TSG101	Endocytosis:KEGG-hsa04144
ENSG00000183020	AP2A2	Endocytosis:KEGG-hsa04144
ENSG00000156011	PSD3	Endocytosis:KEGG-hsa04144
ENSG00000009844	VTA1	Endocytosis:KEGG-hsa04144
ENSG00000196961	AP2A1	Endocytosis:KEGG-hsa04144
ENSG00000170248	PDCD6IP	Endocytosis:KEGG-hsa04144
ENSG00000106976	DNM1	Endocytosis:KEGG-hsa04144
ENSG00000168461	RAB31	Endocytosis:KEGG-hsa04144
ENSG00000132612	VPS4A	Endocytosis:KEGG-hsa04144
ENSG00000140600	SH3GL3	Endocytosis:KEGG-hsa04144
ENSG00000108262	GIT1	Endocytosis:KEGG-hsa04144
ENSG00000197959	DNM3	Endocytosis:KEGG-hsa04144
ENSG00000148341	SH3GLB2	Endocytosis:KEGG-hsa04144
ENSG00000161203	AP2M1	Endocytosis:KEGG-hsa04144
ENSG00000141985	SH3GL1	Endocytosis:KEGG-hsa04144
ENSG00000136631	VPS45	Endocytosis:KEGG-hsa04144
ENSG00000101421	CHMP4B	Endocytosis:KEGG-hsa04144
ENSG00000006125	AP2B1	Endocytosis:KEGG-hsa04144
ENSG00000131475	VPS25	Endocytosis:KEGG-hsa04144
ENSG00000029725	RABEP1	Endocytosis:KEGG-hsa04144
ENSG00000144711	IQSEC1	Endocytosis:KEGG-hsa04144
ENSG00000063245	EPN1	Endocytosis:KEGG-hsa04144
ENSG00000122705	CLTA	Endocytosis:KEGG-hsa04144
ENSG00000107295	SH3GL2	Endocytosis:KEGG-hsa04144
ENSG00000141367	CLTC	Endocytosis:KEGG-hsa04144
ENSG00000186111	PIP5K1C	Endocytosis:KEGG-hsa04144
ENSG00000116675	DNAJC6	Endocytosis:KEGG-hsa04144
ENSG00000013016	EHD3	Endocytosis:KEGG-hsa04144
ENSG00000136738	STAM	Endocytosis:KEGG-hsa04144
ENSG00000185359	HGS	Endocytosis:KEGG-hsa04144
ENSG00000097033	SH3GLB1	Endocytosis:KEGG-hsa04144
ENSG00000164398	ACSL6	PPAR signaling pathway:KEGG-hsa03320
ENSG00000117054	ACADM	PPAR signaling pathway:KEGG-hsa03320
ENSG00000121769	FABP3	PPAR signaling pathway:KEGG-hsa03320
ENSG00000103740	ACSBG1	PPAR signaling pathway:KEGG-hsa03320
ENSG00000118137	APOA1	PPAR signaling pathway:KEGG-hsa03320
ENSG00000134871	COL4A2	Small cell lung cancer:KEGG-hsa05222
ENSG00000187498	COL4A1	Small cell lung cancer:KEGG-hsa05222
ENSG00000169032	MAP2K1	Pathways in cancer:KEGG-hsa05200
ENSG00000126583	PRKCG	Pathways in cancer:KEGG-hsa05200
ENSG00000099942	CRKL	Pathways in cancer:KEGG-hsa05200
ENSG00000198793	MTOR	Pathways in cancer:KEGG-hsa05200
ENSG00000126934	MAP2K2	Pathways in cancer:KEGG-hsa05200
ENSG00000080824	HSP90AA1	Pathways in cancer:KEGG-hsa05200
ENSG00000108091	CCDC6	Pathways in cancer:KEGG-hsa05200
ENSG00000108094	CUL2	Pathways in cancer:KEGG-hsa05200
ENSG00000177885	GRB2	Pathways in cancer:KEGG-hsa05200
ENSG00000134871	COL4A2	Pathways in cancer:KEGG-hsa05200
ENSG00000102882	MAPK3	Pathways in cancer:KEGG-hsa05200
ENSG00000187498	COL4A1	Pathways in cancer:KEGG-hsa05200
ENSG00000100030	MAPK1	Pathways in cancer:KEGG-hsa05200
ENSG00000084207	GSTP1	Pathways in cancer:KEGG-hsa05200
ENSG00000167193	CRK	Pathways in cancer:KEGG-hsa05200
ENSG00000109339	MAPK10	Pathways in cancer:KEGG-hsa05200
ENSG00000159692	CTBP1	Pathways in cancer:KEGG-hsa05200
ENSG00000096384	HSP90AB1	Pathways in cancer:KEGG-hsa05200
ENSG00000166501	PRKCB	Pathways in cancer:KEGG-hsa05200
ENSG00000183023	SLC8A1	Cardiac muscle contraction:KEGG-hsa04260
ENSG00000153956	CACNA2D1	Cardiac muscle contraction:KEGG-hsa04260
ENSG00000163399	ATP1A1	Cardiac muscle contraction:KEGG-hsa04260
ENSG00000069849	ATP1B3	Cardiac muscle contraction:KEGG-hsa04260
ENSG00000090020	SLC9A1	Cardiac muscle contraction:KEGG-hsa04260
ENSG00000018625	ATP1A2	Cardiac muscle contraction:KEGG-hsa04260
