Ensembl ID	Uniprot_gn_trans_name ID
ENSG00000167930	ITFG3
ENSG00000167930	UPI000006DF0D
ENSG00000167930	UPI000013E73D
ENSG00000167930	UPI00004897F6
ENSG00000167930	UPI00004DD8F5
ENSG00000167930	UPI000066D93E
ENSG00000167930	UPI000066D93F
ENSG00000167930	UPI000066D940
ENSG00000167930	UPI000066D941
ENSG00000167930	UPI000066D942
ENSG00000167930	UPI000066D943
ENSG00000167930	UPI000155D531
ENSG00000167930	UPI000155D532
ENSG00000167930	UPI000198C77B
ENSG00000167941	SOST
ENSG00000167941	UPI0000035BBE
ENSG00000167945	PRR25
ENSG00000167945	UPI000006D077
ENSG00000167962	UPI0000197460
ENSG00000167962	UPI0002466CDB
ENSG00000167962	UPI0002466CDC
ENSG00000167962	ZNF598
ENSG00000167964	RAB26
ENSG00000167964	UPI0000001266
ENSG00000167964	UPI00003584E3
ENSG00000167964	UPI0002466D57
ENSG00000167964	UPI0002466D5A
ENSG00000167965	MLST8
ENSG00000167965	UPI000006D8E8
ENSG00000167965	UPI000006F53C
ENSG00000167965	UPI000015F431
ENSG00000167965	UPI0001EEC00C
ENSG00000167965	UPI0002466D5D
ENSG00000167965	UPI0002466D5E
ENSG00000167965	UPI0002466D5F
ENSG00000167965	UPI0002466D60
ENSG00000167965	UPI0002466D61
ENSG00000167965	UPI0002466D62
ENSG00000167965	UPI0002466D63
ENSG00000167965	UPI00025A2E59
ENSG00000167967	E4F1
ENSG00000167967	UPI00001AED0F
ENSG00000167967	UPI000059D2F1
ENSG00000167967	UPI0002466CE5
ENSG00000167967	UPI0002466CE7
ENSG00000167967	UPI0002466CE8
ENSG00000167968	DNASE1L2
ENSG00000167968	UPI000012935A
ENSG00000167968	UPI00003779EC
ENSG00000167968	UPI0002466CE9
ENSG00000167969	DCI
ENSG00000167969	ECI1
ENSG00000167969	UPI000002A7A8
ENSG00000167969	UPI0000071F18
ENSG00000167969	UPI0000128DAE
ENSG00000167969	UPI0002466CEB
ENSG00000167971	CASKIN1
ENSG00000167971	UPI0000073A3B
ENSG00000167972	ABCA3
ENSG00000167972	UPI0000001232
ENSG00000167972	UPI00001FFB90
ENSG00000167972	UPI000163969D
ENSG00000167977	KCTD5
ENSG00000167977	UPI0000073110
ENSG00000167977	UPI0002466D30
ENSG00000167978	SRRM2
ENSG00000167978	UPI000049DDFC
ENSG00000167978	UPI0000D4808D
ENSG00000167978	UPI00025A2E19
ENSG00000167978	UPI00025A2E1A
ENSG00000167978	UPI00025A2E1C
ENSG00000167978	UPI00025A2E1D
ENSG00000167978	UPI00025A2E1E
ENSG00000167978	UPI00025A2E1F
ENSG00000167978	UPI00025A2E20
ENSG00000167978	UPI0004620C45
ENSG00000167981	UPI0000070B73
ENSG00000167981	ZNF597
ENSG00000167984	NLRC3
ENSG00000167984	UPI00001C1FB3
ENSG00000167984	UPI00004CE17D
ENSG00000167984	UPI000059D301
ENSG00000167984	UPI0004620E01
ENSG00000167985	SDHAF2
ENSG00000167985	UPI0000039E6D
ENSG00000167985	UPI00004DC9DA
ENSG00000167985	UPI0000DFFAD1
ENSG00000167985	UPI000204ADB4
ENSG00000167985	UPI000204ADB5
ENSG00000167985	UPI0002A475F8
ENSG00000167985	UPI0002A4767B
ENSG00000167986	DDB1
ENSG00000167986	UPI0000000CB7
ENSG00000167986	UPI0001E6F9CB
ENSG00000167986	UPI000204AD8E
ENSG00000167986	UPI000204AD8F
ENSG00000167986	UPI000204AD90
ENSG00000167986	UPI000204AD91
ENSG00000167986	UPI000204AD92
ENSG00000167986	UPI000204AD93
ENSG00000167986	UPI000204AD94
ENSG00000167986	UPI000204AD95
ENSG00000167986	UPI000204AD96
ENSG00000167986	UPI000204AD97
ENSG00000167986	UPI000204AD98
ENSG00000167986	UPI000204AD99
ENSG00000167986	UPI000204AD9A
ENSG00000167986	UPI000204AD9B
ENSG00000167987	UPI00001AED12
ENSG00000167987	UPI000204AD88
ENSG00000167987	VPS37C
ENSG00000167992	UPI000013E751
ENSG00000167992	UPI000019B174
ENSG00000167992	UPI00017A7C5A
ENSG00000167992	UPI00017A80CA
ENSG00000167992	VWCE
ENSG00000167994	RAB3IL1
ENSG00000167994	UPI000007260E
ENSG00000167994	UPI0000192730
ENSG00000167994	UPI0001F77B62
ENSG00000167994	UPI0001F77B63
ENSG00000167995	BEST1
ENSG00000167995	UPI0000138985
ENSG00000167995	UPI0000232791
ENSG00000167995	UPI0000EE458C
ENSG00000167995	UPI0001914AC6
ENSG00000167995	UPI0001F77B87
ENSG00000167996	FTH1
ENSG00000167996	UPI000000122C
ENSG00000167996	UPI00001FA8F3
ENSG00000167996	UPI00001FA8FF
ENSG00000167996	UPI0000EE4590
ENSG00000167996	UPI0001F77B88
ENSG00000167996	UPI0001F77B89
ENSG00000167996	UPI0001F77B8A
ENSG00000167996	UPI0001F77B8B
ENSG00000167996	UPI0001F77B8C
ENSG00000168000	BSCL2
ENSG00000168000	UPI000005334B
ENSG00000168000	UPI0000070140
ENSG00000168000	UPI0000070E80
ENSG00000168000	UPI0000140040
ENSG00000168000	UPI00016113E2
ENSG00000168000	UPI00016113E5
ENSG00000168000	UPI00016113E6
ENSG00000168000	UPI0001F77AFE
ENSG00000168000	UPI0001F77AFF
ENSG00000168000	UPI0001F77B00
ENSG00000168000	UPI0001F77B01
ENSG00000168000	UPI0001F77B02
ENSG00000168000	UPI0001F77B03
ENSG00000168000	UPI0001F77B04
ENSG00000168000	UPI0001F77B05
ENSG00000168000	UPI0001F77B06
ENSG00000168000	UPI0001F77B07
ENSG00000168002	POLR2G
ENSG00000168002	UPI000002926B
ENSG00000168002	UPI00002F9645
ENSG00000168002	UPI0001F77AEC
ENSG00000168002	UPI0001F77AED
ENSG00000168002	UPI0001F77AEE
ENSG00000168003	SLC3A2
ENSG00000168003	UPI0000124F15
ENSG00000168003	UPI000013E757
ENSG00000168003	UPI0000405902
ENSG00000168003	UPI00004EC298
ENSG00000168003	UPI00004EC299
ENSG00000168003	UPI000204AE0F
ENSG00000168003	UPI000204AE10
ENSG00000168003	UPI000204AE11
ENSG00000168003	UPI000204AE12
ENSG00000168003	UPI000204AE13
ENSG00000168003	UPI000204AE14
ENSG00000168003	UPI000204AE15
ENSG00000168003	UPI000204AE16
ENSG00000168004	HRASLS5
ENSG00000168004	UPI000013E758
ENSG00000168004	UPI0000DFFBB4
ENSG00000168004	UPI000204AE28
ENSG00000168004	UPI000204AE29
ENSG00000168004	UPI000204AE2A
ENSG00000168004	UPI000204AE2B
ENSG00000168005	C11ORF84
ENSG00000168005	UPI00001BDB3C
ENSG00000168005	UPI000204AE4A
ENSG00000168005	UPI000204AE4B
ENSG00000168010	ATG16L2
ENSG00000168010	UPI0000140B06
ENSG00000168010	UPI0000405E23
ENSG00000168010	UPI0000D4C3DF
ENSG00000168010	UPI0000D4D6FA
ENSG00000168010	UPI000153CE11
ENSG00000168010	UPI000204AE3D
ENSG00000168010	UPI000204AE3E
ENSG00000168010	UPI000204AE3F
ENSG00000168010	UPI000204AE40
ENSG00000168010	UPI000204AE41
ENSG00000168010	UPI000204AE42
ENSG00000168010	UPI000204AE43
ENSG00000168014	C2CD3
ENSG00000168014	UPI000013F5EE
ENSG00000168014	UPI0000246F44
ENSG00000168014	UPI0000D62650
ENSG00000168014	UPI0001AE6C29
ENSG00000168014	UPI000204AEA4
ENSG00000168014	UPI000204AEA5
ENSG00000168014	UPI000204AEA6
ENSG00000168016	TRANK1
ENSG00000168016	UPI0000209B58
ENSG00000168016	UPI00017BE82B
ENSG00000168026	TTC21A
ENSG00000168026	UPI000015F486
ENSG00000168026	UPI0000ECF246
ENSG00000168026	UPI00015D46B9
ENSG00000168026	UPI000198C95C
ENSG00000168026	UPI000198C95D
ENSG00000168028	RPSA
ENSG00000168028	UPI000000164A
ENSG00000168028	UPI000016ABF0
ENSG00000168028	UPI000198C987
ENSG00000168028	UPI000198C988
ENSG00000168032	ENTPD3
ENSG00000168032	UPI000013E75E
ENSG00000168032	UPI0000141558
ENSG00000168032	UPI000198C9A4
ENSG00000168036	CTNNB1
ENSG00000168036	UPI000012862F
ENSG00000168036	UPI0000DD7B92
ENSG00000168036	UPI000198C9B7
ENSG00000168036	UPI000198C9B8
ENSG00000168036	UPI000198C9B9
ENSG00000168036	UPI000198C9BA
ENSG00000168036	UPI000198C9BB
ENSG00000168038	ULK4
ENSG00000168038	UPI000006D981
ENSG00000168038	UPI0000209C44
ENSG00000168038	UPI0000E8267C
ENSG00000168040	FADD
ENSG00000168040	UPI000012A4D1
ENSG00000168056	LTBP3
ENSG00000168056	UPI000006DAF2
ENSG00000168056	UPI00003667EB
ENSG00000168056	UPI0001F77F09
ENSG00000168056	UPI0001F77F0A
ENSG00000168056	UPI0001F77F0B
ENSG00000168056	UPI0001F77F0C
ENSG00000168056	UPI0001F77F0D
ENSG00000168056	UPI0001F77F0E
ENSG00000168056	UPI0001F77F0F
ENSG00000168056	UPI0001F77F10
ENSG00000168056	UPI0001F77F57
ENSG00000168056	UPI0001F77F58
ENSG00000168056	UPI0001F77F59
ENSG00000168056	UPI0002064E48
ENSG00000168060	NAALADL1
ENSG00000168060	UPI000013E761
ENSG00000168060	UPI00003667E5
ENSG00000168060	UPI00003667E6
ENSG00000168060	UPI00003667E7
ENSG00000168060	UPI0001F77D6B
ENSG00000168060	UPI0001F77D6C
ENSG00000168060	UPI0001F77D6D
ENSG00000168060	UPI0001F77D6E
ENSG00000168060	UPI0001F77D6F
ENSG00000168060	UPI0001F77D70
ENSG00000168060	UPI0001F77D71
ENSG00000168060	UPI0001F77D72
ENSG00000168060	UPI0001F77D73
ENSG00000168060	UPI0001F77D74
ENSG00000168060	UPI0002064F58
ENSG00000168061	SAC3D1
ENSG00000168061	UPI00001FAB1C
ENSG00000168061	UPI0001951162
ENSG00000168061	UPI0001F77D68
ENSG00000168062	BATF2
ENSG00000168062	UPI000006E749
ENSG00000168062	UPI000006F277
ENSG00000168062	UPI0000DFFC2B
ENSG00000168062	UPI00017A7DC5
ENSG00000168065	SLC22A11
ENSG00000168065	UPI000003ED3F
ENSG00000168065	UPI00001C1114
ENSG00000168065	UPI000066D8F3
ENSG00000168065	UPI000066D8F4
ENSG00000168065	UPI000173A6C4
ENSG00000168066	SF1
ENSG00000168066	UPI000006D7FA
ENSG00000168066	UPI000006EB2E
ENSG00000168066	UPI000006F8A4
ENSG00000168066	UPI0000074300
ENSG00000168066	UPI000013E7C6
ENSG00000168066	UPI00005A3749
ENSG00000168066	UPI000066D8FA
ENSG00000168066	UPI000173A6C6
ENSG00000168066	UPI000173A6C7
ENSG00000168066	UPI0001881B03
ENSG00000168066	UPI000198C54E
ENSG00000168066	UPI0001B790EB
ENSG00000168067	MAP4K2
ENSG00000168067	UPI000000DC63
ENSG00000168067	UPI000013E13D
ENSG00000168067	UPI000066D8FB
ENSG00000168067	UPI000173A6C8
ENSG00000168067	UPI000173A6C9
ENSG00000168067	UPI000173A6CA
ENSG00000168070	C11ORF85
ENSG00000168070	UPI0000161923
ENSG00000168070	UPI00003726CC
ENSG00000168070	UPI00005C40BB
ENSG00000168070	UPI0001F77D2D
ENSG00000168071	CCDC88B
ENSG00000168071	UPI00000721DE
ENSG00000168071	UPI00001FAAA6
ENSG00000168071	UPI000066D8F2
ENSG00000168077	SCARA3
ENSG00000168077	UPI000006F5AB
ENSG00000168077	UPI00001B94D8
ENSG00000168078	HEL164
ENSG00000168078	PBK
ENSG00000168078	UPI0000035B8B
ENSG00000168078	UPI00017A831B
ENSG00000168078	UPI0001E8F03C
ENSG00000168078	UPI0001E8F03D
ENSG00000168079	SCARA5
ENSG00000168079	UPI0000051E3A
ENSG00000168079	UPI00000726AB
ENSG00000168079	UPI000015FA6D
ENSG00000168079	UPI000036757F
ENSG00000168081	PNOC
ENSG00000168081	UPI0000131D53
ENSG00000168081	UPI0000416BD3
ENSG00000168081	UPI0001E8F04B
ENSG00000168090	COPS6
ENSG00000168090	UPI000014F97E
ENSG00000168090	UPI000198CEB7
ENSG00000168090	UPI000198CEB8
ENSG00000168090	UPI000198CEB9
ENSG00000168092	HEL-S-303
ENSG00000168092	PAFAH1B2
ENSG00000168092	UPI00001117F4
ENSG00000168092	UPI000041B691
ENSG00000168092	UPI00015D3A4A
ENSG00000168092	UPI0001891BDC
ENSG00000168092	UPI0001AE6CAC
ENSG00000168096	ANKS3
ENSG00000168096	UPI00001C08FE
ENSG00000168096	UPI00001C1FAE
ENSG00000168096	UPI00001FF8D5
ENSG00000168096	UPI0000489925
ENSG00000168096	UPI0002466D12
ENSG00000168096	UPI0002466D13
ENSG00000168096	UPI0002466D14
ENSG00000168096	UPI0002466D15
ENSG00000168096	UPI0002466D16
ENSG00000168096	UPI0002466D17
ENSG00000168096	UPI0002466D18
ENSG00000168096	UPI0002466D19
ENSG00000168096	UPI0002466D1A
ENSG00000168096	UPI0002466D1B
ENSG00000168096	UPI00028411E1
ENSG00000168096	UPI00028411E2
ENSG00000168096	UPI00028411E3
ENSG00000168096	UPI00028411E4
ENSG00000168101	NUDT16L1
ENSG00000168101	UPI000006F550
ENSG00000168101	UPI0000071EB2
ENSG00000168101	UPI0000E2405B
ENSG00000168101	UPI0000EE6720
ENSG00000168101	UPI00028411E0
ENSG00000168116	KIAA1586
ENSG00000168116	UPI0000074573
ENSG00000168116	UPI0002065087
ENSG00000168118	RAB4A
ENSG00000168118	UPI0000161F4E
ENSG00000168118	UPI0002A5BB6C
ENSG00000168124	OR1F1
ENSG00000168124	UPI00000015B4
ENSG00000168131	OR2B2
ENSG00000168131	UPI000004187A
ENSG00000168135	KCNJ4
ENSG00000168135	UPI000012D89B
ENSG00000168137	SETD5
ENSG00000168137	UPI0000411FEE
ENSG00000168137	UPI00006C062F
ENSG00000168137	UPI0001610EA0
ENSG00000168137	UPI0001610EA1
ENSG00000168137	UPI0001610EA2
ENSG00000168137	UPI000198C912
ENSG00000168137	UPI000198C91A
ENSG00000168137	UPI000198C91B
ENSG00000168137	UPI000198C91C
ENSG00000168137	UPI000198C91D
ENSG00000168140	UPI000003E779
ENSG00000168140	VASN
ENSG00000168143	FAM83B
ENSG00000168143	UPI00001D81EC
ENSG00000168148	HIST3H3
ENSG00000168148	UPI000000D7E2
ENSG00000168152	THAP9
ENSG00000168152	UPI0000367262
ENSG00000168152	UPI0000F059E2
ENSG00000168152	UPI0001D3B5D1
ENSG00000168152	UPI0001D3B5D2
ENSG00000168152	UPI0001D3B5D3
ENSG00000168152	UPI0001D3B5D4
ENSG00000168158	OR2C1
ENSG00000168158	UPI000013E9E9
ENSG00000168159	RNF187
ENSG00000168172	HOOK3
ENSG00000168172	UPI000006DD7B
ENSG00000168172	UPI0001F77C88
ENSG00000168172	UPI0001F77C89
ENSG00000168172	UPI0001F77C8A
ENSG00000168175	MAPK1IP1L
ENSG00000168175	UPI0000034E1F
ENSG00000168209	DDIT4
ENSG00000168209	UPI000004EC6A
ENSG00000168214	RBPJ
ENSG00000168214	RBPSUH
ENSG00000168214	UPI00001A945C
ENSG00000168214	UPI00001BBFD8
ENSG00000168214	UPI000020BDF1
ENSG00000168214	UPI000020BDF7
ENSG00000168214	UPI0000251DA2
ENSG00000168214	UPI0000D4E832
ENSG00000168214	UPI0001D3B2C5
ENSG00000168214	UPI0001D3B2C7
ENSG00000168214	UPI0001D3B2C8
ENSG00000168214	UPI0001D3B2C9
ENSG00000168214	UPI0001D3B2CA
ENSG00000168214	UPI0001D3B2CB
ENSG00000168214	UPI0001D3B2CC
ENSG00000168214	UPI0001D3B2CD
ENSG00000168214	UPI0001D3B2CE
ENSG00000168214	UPI0001D3B2CF
ENSG00000168214	UPI0001D3B2D0
ENSG00000168214	UPI0001D3B2DB
ENSG00000168214	UPI0001D3B2DC
ENSG00000168214	UPI000204A7DA
ENSG00000168214	UPI000204A7DB
ENSG00000168216	LMBRD1
ENSG00000168216	UPI000003ED25
ENSG00000168216	UPI0000073F2D
ENSG00000168216	UPI0000458A4E
ENSG00000168228	UPI000013E833
ENSG00000168228	UPI0000251F28
ENSG00000168228	UPI0001D3B20B
ENSG00000168228	UPI0002065954
ENSG00000168228	ZCCHC4
ENSG00000168229	PTGDR
ENSG00000168229	UPI000000D994
ENSG00000168229	UPI0000229777
ENSG00000168234	TTC39C
ENSG00000168234	UPI000049DE7D
ENSG00000168234	UPI0000EE5495
ENSG00000168234	UPI0000EF8875
ENSG00000168234	UPI00021D42DA
ENSG00000168234	UPI000268B41E
ENSG00000168234	UPI000268B41F
ENSG00000168237	GLYCTK
ENSG00000168237	UPI000000D860
ENSG00000168237	UPI000004FD5A
ENSG00000168237	UPI000013EF97
ENSG00000168237	UPI000036715B
ENSG00000168237	UPI0000DBE777
ENSG00000168237	UPI0000EE2B4E
ENSG00000168243	GNG4
ENSG00000168243	UPI000012B22C
ENSG00000168246	DC-UBP
ENSG00000168246	UBTD2
ENSG00000168246	UPI000020C12C
ENSG00000168255	POLR2J3
ENSG00000168255	UPI000004A01E
ENSG00000168255	UPI0000073F8E
ENSG00000168255	UPI0000163C17
ENSG00000168255	UPI00001D754B
ENSG00000168255	UPI000020F7FB
ENSG00000168255	UPI000189261F
ENSG00000168255	UPI0001D3BA1F
ENSG00000168255	UPI0001D3BA21
ENSG00000168255	UPK3BL
ENSG00000168256	NKIRAS2
ENSG00000168256	UPI00000465E5
ENSG00000168256	UPI0000200D6B
ENSG00000168256	UPI0000E59F96
ENSG00000168256	UPI0001929513
ENSG00000168256	UPI0001EE4AFF
ENSG00000168256	UPI000268B4B1
ENSG00000168256	UPI000284104D
ENSG00000168256	UPI000284104E
ENSG00000168256	UPI000284104F
ENSG00000168259	DNAJC7
ENSG00000168259	UPI000013EC47
ENSG00000168259	UPI000013FE29
ENSG00000168259	UPI0002841040
ENSG00000168259	UPI0002841041
ENSG00000168259	UPI0002841042
ENSG00000168259	UPI0002841043
ENSG00000168259	UPI0002841044
ENSG00000168259	UPI0002841045
ENSG00000168259	UPI0002841046
ENSG00000168259	UPI0002841047
ENSG00000168259	UPI0002841049
ENSG00000168259	UPI000284104A
ENSG00000168259	UPI000284104B
ENSG00000168259	UPI000284104C
ENSG00000168259	UPI00038BAF7B
ENSG00000168260	C14ORF183
ENSG00000168260	UPI00000733F8
ENSG00000168263	KCNV2
ENSG00000168263	UPI0000048D8E
ENSG00000168264	IRF2BP2
ENSG00000168264	UPI000004FA32
ENSG00000168264	UPI000020608D
ENSG00000168267	PTF1A
ENSG00000168267	UPI000018F612
ENSG00000168268	NT5DC2
ENSG00000168268	UPI0000072423
ENSG00000168268	UPI00017C1445
ENSG00000168268	UPI0001B79462
ENSG00000168268	UPI0001B79463
ENSG00000168268	UPI0001B79464
ENSG00000168268	UPI0001B79465
ENSG00000168268	UPI0001B79467
ENSG00000168269	FOXI1
ENSG00000168269	UPI000013EB16
ENSG00000168269	UPI000016068F
ENSG00000168273	SMIM4
ENSG00000168273	UPI0000159295
ENSG00000168273	UPI000020AD34
ENSG00000168273	UPI0000E0855A
ENSG00000168275	COA6
ENSG00000168275	UPI000015FF99
ENSG00000168275	UPI00001D7D6B
ENSG00000168275	UPI000020607F
ENSG00000168280	DKFZP566O183
ENSG00000168280	KIF5C
ENSG00000168280	UPI000012DDB7
ENSG00000168280	UPI0001881701
ENSG00000168282	MGAT2
ENSG00000168282	UPI000012B8CA
ENSG00000168283	BMI1
ENSG00000168283	UPI0000126A1D
ENSG00000168283	UPI000046FDEE
ENSG00000168283	UPI000046FDF0
ENSG00000168283	UPI000046FDF2
ENSG00000168286	THAP11
ENSG00000168286	UPI000013E8BD
ENSG00000168288	MMADHC
ENSG00000168288	UPI0000073FE2
ENSG00000168288	UPI0000D4C9F5
ENSG00000168291	PDHB
ENSG00000168291	UPI000006D611
ENSG00000168291	UPI000013E81D
ENSG00000168291	UPI0000D4CAA7
ENSG00000168291	UPI0000D4CB60
ENSG00000168291	UPI00017A6C8D
ENSG00000168297	PXK
ENSG00000168297	UPI000004A035
ENSG00000168297	UPI000020AE18
ENSG00000168297	UPI000035E7A7
ENSG00000168297	UPI0000D4D0FB
ENSG00000168297	UPI0001B794CE
ENSG00000168297	UPI0001B794CF
ENSG00000168297	UPI0001B794D0
ENSG00000168297	UPI0001B794DD
ENSG00000168297	UPI0001B794DE
ENSG00000168297	UPI0001B794DF
ENSG00000168297	UPI0001B794E0
ENSG00000168297	UPI000387B421
ENSG00000168297	UPI00038BB0B1
ENSG00000168298	HIST1H1E
ENSG00000168298	UPI0000000DB9
ENSG00000168300	PCMTD1
ENSG00000168300	UPI0000047CC0
ENSG00000168300	UPI0000424C46
ENSG00000168300	UPI0001E8F20F
ENSG00000168300	UPI0002065A94
ENSG00000168301	KCTD6
ENSG00000168301	UPI00000717C0
ENSG00000168301	UPI0001B794E1
ENSG00000168301	UPI000204A7F2
ENSG00000168303	C7ORF11
ENSG00000168303	MPLKIP
ENSG00000168303	UPI0000034E29
ENSG00000168306	ACOX2
ENSG00000168306	UPI000000DC36
ENSG00000168306	UPI0001B794E2
ENSG00000168306	UPI0001B794E3
ENSG00000168306	UPI0001B794E4
ENSG00000168306	UPI0001B794E5
ENSG00000168306	UPI0001B794E6
ENSG00000168309	FAM107A
ENSG00000168309	TU3A
ENSG00000168309	UPI0000071B73
ENSG00000168309	UPI000012989D
ENSG00000168309	UPI000020AE2A
ENSG00000168309	UPI0000E1FD7F
ENSG00000168309	UPI0001B794E8
ENSG00000168310	IRF2
ENSG00000168310	UPI000012D888
ENSG00000168310	UPI0001D3B9E7
ENSG00000168310	UPI0001D3B9E8
ENSG00000168310	UPI0001D3B9FF
ENSG00000168310	UPI0001D3BA00
ENSG00000168310	UPI0001D3BA01
ENSG00000168310	UPI0001D3BA03
ENSG00000168314	MOBP
ENSG00000168314	UPI000005410F
ENSG00000168314	UPI000006F58B
ENSG00000168314	UPI000013EC59
ENSG00000168314	UPI0000EE2A8E
ENSG00000168314	UPI000198C989
ENSG00000168314	UPI0001D3B9A2
ENSG00000168329	CX3CR1
ENSG00000168329	UPI0000000A0B
ENSG00000168329	UPI00004570E5
ENSG00000168329	UPI000198C97A
ENSG00000168329	UPI000198C97B
ENSG00000168333	C8ORF22
ENSG00000168333	UPI000006D0C9
ENSG00000168333	UPI0000070316
ENSG00000168333	UPI0000210683
ENSG00000168334	UPI00001BFB06
ENSG00000168334	UPI0000246D30
ENSG00000168334	UPI000035CC32
ENSG00000168334	XIRP1
ENSG00000168348	INSM2
ENSG00000168348	UPI000013EBD6
ENSG00000168350	DEGS2
ENSG00000168350	UPI000013EA78
ENSG00000168350	UPI00021CF434
ENSG00000168356	SCN11A
ENSG00000168356	UPI000006CCD7
ENSG00000168356	UPI0000209BDE
ENSG00000168356	UPI0000ED8FEE
ENSG00000168374	ARF4
ENSG00000168374	UPI000013E89E
ENSG00000168374	UPI0000D4C474
ENSG00000168374	UPI0000D4E23F
ENSG00000168374	UPI0001B7949C
ENSG00000168374	UPI0001B7949D
ENSG00000168374	UPI00024CECB5
ENSG00000168384	HLA-DPA1
ENSG00000168384	UPI000012C03B
ENSG00000168384	UPI000020DACA
ENSG00000168384	UPI0000470260
ENSG00000168384	UPI0000E5AD43
ENSG00000168384	UPI0000E5AD44
ENSG00000168385	SEPT2
ENSG00000168385	UPI0000074755
ENSG00000168385	UPI000013585A
ENSG00000168385	UPI000047FE8E
ENSG00000168385	UPI0000D4A623
ENSG00000168385	UPI0000E5A2DF
ENSG00000168385	UPI000173A5B5
ENSG00000168385	UPI000173A5B6
ENSG00000168385	UPI000173A5B7
ENSG00000168385	UPI000173A5B8
ENSG00000168385	UPI000173A5B9
ENSG00000168385	UPI000173A5BA
ENSG00000168385	UPI000173A5BB
ENSG00000168385	UPI000173A5BC
ENSG00000168385	UPI000173A5BD
ENSG00000168385	UPI000173A654
ENSG00000168385	UPI000173A655
ENSG00000168385	UPI000173A656
ENSG00000168385	UPI000173A657
ENSG00000168385	UPI000173A658
ENSG00000168385	UPI000173A659
ENSG00000168385	UPI00017A6F97
ENSG00000168386	FILIP1L
ENSG00000168386	UPI000006D3CD
ENSG00000168386	UPI00001B24B2
ENSG00000168386	UPI00001B24B4
ENSG00000168386	UPI00005EDD8B
ENSG00000168386	UPI00016398CE
ENSG00000168386	UPI000192C274
ENSG00000168386	UPI000192C275
ENSG00000168386	UPI0001B79554
ENSG00000168389	MFSD2A
ENSG00000168389	UPI000006EC05
ENSG00000168389	UPI0000072562
ENSG00000168389	UPI000015A997
ENSG00000168389	UPI0000470C46
ENSG00000168393	DTYMK
ENSG00000168393	UPI000013EA9F
ENSG00000168393	UPI0000EE3788
ENSG00000168393	UPI000173A5DA
ENSG00000168393	UPI000173A5DB
ENSG00000168393	UPI000173A5E0
ENSG00000168394	TAP1
ENSG00000168394	TAP1*0102N
ENSG00000168394	UPI000002D4E6
ENSG00000168395	ING5
ENSG00000168395	UPI00000702CD
ENSG00000168395	UPI0000070A45
ENSG00000168395	UPI000173A5E1
ENSG00000168397	ATG4B
ENSG00000168397	UPI000013FEA4
ENSG00000168397	UPI00001AF16F
ENSG00000168397	UPI00015DF70D
ENSG00000168397	UPI000173A5D2
ENSG00000168397	UPI000173A5D3
ENSG00000168397	UPI000173A5D4
ENSG00000168397	UPI000173A5D6
ENSG00000168397	UPI000173A5D7
ENSG00000168397	UPI000173A5D8
ENSG00000168397	UPI000173A5D9
ENSG00000168397	UPI000204A887
ENSG00000168398	BDKRB2
ENSG00000168398	UPI000002A4FC
ENSG00000168398	UPI00000503EB
ENSG00000168404	MLKL
ENSG00000168404	UPI000004073C
ENSG00000168404	UPI0000071EE1
ENSG00000168404	UPI00025A3053
ENSG00000168404	UPI00025A3054
ENSG00000168404	UPI00025A3055
ENSG00000168404	UPI00025A3056
ENSG00000168411	RFWD3
ENSG00000168411	UPI0000366B66
ENSG00000168411	UPI00025A304F
ENSG00000168411	UPI00025A3050
ENSG00000168411	UPI00025A3051
ENSG00000168411	UPI00025A3052
ENSG00000168412	MTNR1A
ENSG00000168412	UPI0000050407
ENSG00000168418	KCNG4
ENSG00000168418	UPI000002AC9F
ENSG00000168418	UPI00000557D8
ENSG00000168421	ARHH
ENSG00000168421	RHOH
ENSG00000168421	UPI0000133892
ENSG00000168421	UPI0001D3B273
ENSG00000168421	UPI0001D3B274
ENSG00000168421	UPI0001D3B275
ENSG00000168421	UPI0001D3B276
ENSG00000168427	KLHL30
ENSG00000168427	UPI00001D7DA5
ENSG00000168434	COG7
ENSG00000168434	UPI0000127E42
ENSG00000168434	UPI00025A2F99
ENSG00000168434	UPI00025A2F9A
ENSG00000168438	CDC40
ENSG00000168438	UPI0000071761
ENSG00000168438	UPI0000132145
ENSG00000168439	HEL-S-94N
ENSG00000168439	STIP1
ENSG00000168439	UPI000012D225
ENSG00000168439	UPI00001FAA4C
ENSG00000168439	UPI00004883B3
ENSG00000168439	UPI0001639A24
ENSG00000168439	UPI000204AE6B
ENSG00000168439	UPI000204AE6C
ENSG00000168447	SCNN1B
ENSG00000168447	UPI0000135616
ENSG00000168447	UPI00001B07DB
ENSG00000168447	UPI0000229E6D
ENSG00000168447	UPI0000E59D69
ENSG00000168447	UPI0000E59D6A
ENSG00000168447	UPI00024670C4
ENSG00000168452	PPT2
ENSG00000168452	UPI000002B183
ENSG00000168452	UPI0000132115
ENSG00000168452	UPI0000160386
ENSG00000168452	UPI00004A3B3B
ENSG00000168452	UPI0000EE06A9
ENSG00000168452	UPI0000EE06AA
ENSG00000168452	UPI0000EE06AB
ENSG00000168452	UPI00018814BB
ENSG00000168453	HR
ENSG00000168453	UPI000013EB0B
ENSG00000168453	UPI000013F372
ENSG00000168453	UPI0004620CA7
ENSG00000168454	TXNDC2
ENSG00000168454	UPI000004D404
ENSG00000168454	UPI000013EAE7
